E1_P01_X,E1_P01_Y,E1_P02_X,E1_P02_Y,E1_P03_X,E1_P03_Y,E1_P04_X,E1_P04_Y,MEAN_X,MEAN_Y
0.000129291094751387,3.39410246711659,0.00013100811573268,3.33643404405396,0.000172556764669444,3.22703004533759,0.000148934210153974,3.14226907427829,NaN,NaN
0.000129598471800567,3.40051829587479,0.000131166646679242,3.34228455182812,0.000172955396035089,3.23252077099397,0.000149415561868175,3.14748081682911,NaN,NaN
0.000129925679627114,3.40532094929867,0.000131711596808048,3.3474520510142,0.000173971906017482,3.23861977497271,0.000149877266573634,3.15326190940649,NaN,NaN
0.000130114072012095,3.41067669140861,0.000131959301412051,3.35304193709028,0.000174270879541716,3.24416727327251,0.000150211265722264,3.15856124426909,NaN,NaN
0.000130798233831239,3.41707408387728,0.000132345720594296,3.36036630550186,0.000174878792374324,3.24906594136181,0.000150623852905865,3.16374670912637,NaN,NaN
0.000131115526269102,3.42303822354188,0.000132563700645818,3.36547988295731,0.00017564615775319,3.25434579719978,0.00015126238069001,3.16858180473654,NaN,NaN
0.000131988080473227,3.42917750795705,0.000132831221618141,3.37279526441378,0.000175965062845706,3.25969053605881,0.000151969673004755,3.1747658219481,NaN,NaN
0.000132820973122619,3.43474526739664,0.000133415804483588,3.38021848933152,0.000177599451444848,3.26693310328355,0.000152126849074698,3.18017026758483,NaN,NaN
0.000133326657945464,3.44191698402579,0.000133911213691594,3.38698566652652,0.000178336919471291,3.27315376292675,0.000152480495232071,3.1859951563181,NaN,NaN
0.000133852173545676,3.44671963744967,0.000134168826479757,3.39193747879005,0.000179054455929451,3.28095594620806,0.000153099376007473,3.19133828733659,NaN,NaN
0.000134219042926955,3.452020070691,0.00013441653108376,3.39785988220506,0.000179752060819329,3.28721715773942,0.000153502139686702,3.19646243757563,NaN,NaN
0.000134397519923254,3.45705317773408,0.000134713776608563,3.40409682904878,0.000180678878744453,3.29285387019316,0.000154071902940247,3.20139388472876,NaN,NaN
0.000134665235417701,3.46235361097541,0.000135120012159128,3.40964178034933,0.00018172528607927,3.29901775719295,0.000154582725167563,3.20658810881722,NaN,NaN
0.000135498128067093,3.46841915023245,0.000135437074052252,3.41615732280135,0.000182333198911878,3.30398941868093,0.000155024782864279,3.21209766522808,NaN,NaN
0.000135577451176559,3.47447547134472,0.000136071197838499,3.42159443064062,0.000182951077528628,3.29864467982191,0.000155407899534766,3.21692400160708,NaN,NaN
0.000136340936105168,3.47970215942791,0.000136408076099943,3.42890981209709,0.000183449366735683,3.30398941868093,0.000155889251248967,3.22320437036159,NaN,NaN
0.000137094505645094,3.48505790153785,0.000136645872519786,3.43590166316974,0.000183838032317187,3.3109805641991,0.000156616190572455,3.2288540744713,NaN,NaN
0.000137362221139541,3.49008179043615,0.000136863852571309,3.44112308408646,0.000184435979365654,3.31578190775683,0.000156979660234199,3.23573007094591,NaN,NaN
0.000137986890626585,3.49743786996064,0.00013700256714955,3.44639842673382,0.000185163481607955,3.3212158607698,0.000157539599983372,3.2405213704002,NaN,NaN
0.000138373590785231,3.50334670075663,0.000137121465359472,3.45253651707137,0.000185542181405318,3.32626862603409,0.000158335303837461,3.24555792832746,NaN,NaN
0.000138819783275977,3.5107396528602,0.000137349353595154,3.45823424660873,0.000186130162669643,3.33286236304833,0.000158610361959861,3.25227625864087,NaN,NaN
0.000139702252868785,3.51581885062711,0.000137478159989236,3.46491155425266,0.00018663841766084,3.33874238683102,0.000159052419656577,3.25733909426166,NaN,NaN
0.000140416160853978,3.5217829902917,0.000138062742854683,3.470016144753,0.000187395817255565,3.33336520646147,0.000159386418805207,3.26272602143604,NaN,NaN
0.000140723537903158,3.52759042149525,0.000138746407561731,3.47672940021735,0.000188900650660873,3.3384260821034,0.000159769535475694,3.26838448477693,NaN,NaN
0.000140921845676823,3.5327710188546,0.000139122918559815,3.48151046033387,0.000189448768788635,3.34337341245849,0.000160663474373496,3.27317578423121,NaN,NaN
0.000141606007495966,3.53883655811164,0.000139430072268779,3.48677681602612,0.000189727810744586,3.34862082678594,0.000161950353446158,3.2780021206102,NaN,NaN
0.000142151353873544,3.54451493528844,0.000139975022397585,3.49344513671494,0.000190963567978084,3.34381137285058,0.000162470999177845,3.28299488238157,NaN,NaN
0.000142726446417172,3.5493821157257,0.00014038125794815,3.50065267471014,0.000191671138652104,3.34927776737407,0.000163315820553791,3.28829421724417,NaN,NaN
0.000143063569632402,3.55494987516529,0.000140827126235355,3.50604484777388,0.000192079735801889,3.35626080251461,0.000164023112868536,3.29495123293933,NaN,NaN
0.000143658492953396,3.55975252858918,0.000141134279944319,3.51099666003741,0.000192388675110264,3.35077818723586,0.000164514288087109,3.30124036092503,NaN,NaN
0.000144322823995173,3.56486859893516,0.000141570240047364,3.51734145034241,0.000193684227048609,3.35686097045933,0.000165280521428082,3.30602290114813,NaN,NaN
0.000144967324259584,3.57105397407417,0.000141808036467207,3.52217643218957,0.00019387357694729,3.35205151652397,0.000165791343655398,3.31183903065022,NaN,NaN
0.000145433347527696,3.57707342260737,0.000142392619332653,3.52960864406242,0.000194730634383426,3.36072962058946,0.000166449518448286,3.31703325473869,NaN,NaN
0.000145800216908975,3.58324957960162,0.000142749313962418,3.53821814705419,0.000196544407097109,3.36637444342084,0.000166979987684345,3.32400560275625,NaN,NaN
0.000146771924999933,3.5904673869546,0.000143125824960502,3.5468905587317,0.000196853346405484,3.3714190983075,0.000168129337695806,3.33019837919899,NaN,NaN
0.000147426340653026,3.59620107300001,0.000143393345932825,3.55199514923204,0.000197471225022233,3.37713691453756,0.000168934865054265,3.33662765488353,NaN,NaN
0.000147951856253238,3.6017688324396,0.000144176092481474,3.55695594845068,0.000199992568409935,3.38257897792816,0.000169779686430211,3.34286422748215,NaN,NaN
0.000148447625687399,3.60656226771872,0.000144413888901317,3.56174599552231,0.000200470926048709,3.38738843186352,0.000171066565502872,3.34873291237131,NaN,NaN
0.00014942924916704,3.61131883041876,0.000144839940820202,3.56921415521558,0.00020218504092098,3.39249796977123,0.000171616681747674,3.35366435952444,NaN,NaN
0.000150361295703264,3.6180665123886,0.000145285809107407,3.57502871516932,0.000203271311392362,3.39870240865917,0.000171950680896303,3.35922647132237,NaN,NaN
0.000150619095809028,3.62369879884156,0.000145424523685649,3.58095111858432,0.000204935597343928,3.40487440603658,0.000172500797141105,3.36556815469513,NaN,NaN
0.00015077774202796,3.62922046755731,0.000145810942867894,3.58659492639104,0.000205892312621475,3.41085986472848,0.000172687443724163,3.37081493417066,NaN,NaN
0.000151075203688457,3.63408764799457,0.000146009106551096,3.59305654711242,0.000207456940731631,3.41779423760323,0.00017320808945585,3.37583397363557,NaN,NaN
0.000151918011726532,3.63987664290858,0.000146643230337343,3.60186376311653,0.000208224306110496,3.42371481327408,0.000174023440318681,3.38102819772403,NaN,NaN
0.000152780650541974,3.64734334017029,0.000146900843125506,3.60713910576388,0.000208573108555435,3.41882425556241,0.000174367262971682,3.38585453410303,NaN,NaN
0.000153494558527167,3.65283735445174,0.000147128731361189,3.61229761799486,0.000208961774136939,3.42436364348458,0.000174770026650912,3.39141664590096,NaN,NaN
0.000154010158738695,3.65858025864191,0.00014724762957111,3.61745613022584,0.000209549755401265,3.4301220116028,0.000175555907000629,3.3972502938654,NaN,NaN
0.000154297705010509,3.66371476527743,0.000147534966911754,3.62391775094722,0.000210008181471756,3.43672385899467,0.000175840788627401,3.40276860950745,NaN,NaN
0.000154694320557838,3.66913503440074,0.000147941202462319,3.63107136721178,0.000211233972921113,3.44338247902997,0.000176184611280402,3.40947818058968,NaN,NaN
0.000155200005380683,3.67396534225893,0.000148337529828723,3.63909671812165,0.000212698943189857,3.44892186695214,0.000176960668125748,3.41452349774812,NaN,NaN
0.000156013067252709,3.68030742585899,0.000148862663589209,3.64431813903837,0.000214283502868295,3.45562914925322,0.000178021606597865,3.42063744111025,NaN,NaN
0.000156508836686871,3.68511929742764,0.000149516603743777,3.64997093380019,0.000215011005110596,3.46055214847541,0.000178650310877639,3.42655868138648,NaN,NaN
0.000156687313683169,3.69014318632595,0.0001497345837953,3.65621686759902,0.000217651937907992,3.46657004867783,0.000179308485670526,3.43233101473268,NaN,NaN
0.000157093844619182,3.69538831069868,0.000150111094793384,3.66293012306337,0.000218748174163514,3.472263533775,0.000179897895932814,3.4377792565253,NaN,NaN
0.000157321898558896,3.70050438104466,0.000150517330343949,3.66853798304966,0.000219655060520356,3.47730818866166,0.000180752540813131,3.44338516447912,NaN,NaN
0.000157421052445728,3.70581403243076,0.000150834392237072,3.67552983412231,0.000220233076000541,3.48308277753514,0.000181607185693448,3.44867574011054,NaN,NaN
0.000158065552710139,3.7126170232692,0.000151280260524278,3.68398655887727,0.000221668148916861,3.48783545882708,0.000182235889973221,3.45408894497845,NaN,NaN
0.000158412591314052,3.7176409121675,0.000151775669732284,3.69060095783546,0.000222585001057844,3.49414533262423,0.000183591533576483,3.45905542905629,NaN,NaN
0.000158967853080313,3.7229229091193,0.000152043190704607,3.69894085217404,0.000223661305745084,3.48890602867441,0.000183817474177026,3.46398687620942,NaN,NaN
0.000159205822408711,3.72787305285947,0.00015234043622941,3.70419822091119,0.00022415959495214,3.49472927981368,0.000184456001961171,3.46940008107732,NaN,NaN
0.000159780914952339,3.73356064818103,0.000152548508096773,3.70904218971345,0.000225544838947755,3.50043087528848,0.000185133823762802,3.47499722979997,NaN,NaN
0.000160623722990414,3.739192934634,0.000152766488148295,3.71420070194443,0.000225933504529259,3.50557285470672,0.000185624998981375,3.48208344782285,NaN,NaN
0.000161030253926426,3.74466851262591,0.000153390703750382,3.71990741843688,0.000228026319198893,3.51082026903417,0.000187442347290095,3.4877944665508,NaN,NaN
0.000161754077300303,3.7495264749184,0.000153767214748467,3.72592867835806,0.000229590947309048,3.51670029281685,0.000188247874648555,3.49260328446744,NaN,NaN
0.00016235891600998,3.75499283476555,0.000154084276641591,3.73259699904688,0.000230567594154877,3.52208558356403,0.000188896225937071,3.49827926627068,NaN,NaN
0.000162537393006278,3.76007203253246,0.000154341889429754,3.73842054595572,0.000231564172568989,3.52727622524806,0.000189593694747445,3.5031756764991,NaN,NaN
0.000162715870002577,3.76496686740402,0.000154549961297116,3.74460357106881,0.000233248390088838,3.53247497730972,0.000190242046035961,3.50858012213583,NaN,NaN
0.00016407427825218,3.76994466557849,0.000155164268715043,3.74977107025489,0.000233846337137304,3.53733309351086,0.000190674280228305,3.5142473447079,NaN,NaN
0.000164371739912677,3.77695967374659,0.00015569931065969,3.75638546921308,0.000235002368097674,3.54267783236989,0.000191391396047422,3.51901236646865,NaN,NaN
0.000165502094222566,3.78335706621526,0.000156125362578575,3.76253254650574,0.000236646722480958,3.54893093352361,0.000191882571265995,3.52520514291138,NaN,NaN
0.000166235832985126,3.78815971963914,0.000156273985340976,3.76833811950437,0.00023756357462194,3.55451087333394,0.00019265862811134,3.53012783083333,NaN,NaN
0.00016646388692484,3.7930269000764,0.000156482057208339,3.77409875772746,0.000238370803137371,3.56052877353636,0.000193719566583457,3.53584760879247,NaN,NaN
0.000167276948796865,3.79940585625553,0.000156709945444021,3.77985040899545,0.000239128202732096,3.56576807748618,0.000193886566157772,3.54062138978439,NaN,NaN
0.000167852041340493,3.80431912741663,0.000157264803756988,3.78550320375727,0.000241101427992036,3.57271056073856,0.000195527091387806,3.54533385615808,NaN,NaN
0.000168694849378568,3.81114977268937,0.000157760212964994,3.79109308983335,0.000242845440216732,3.57835538356994,0.000195998619597636,3.5515704287567,NaN,NaN
0.000169051803371165,3.81711391235397,0.000158196173068039,3.79706042802389,0.000243353695207929,3.58389477149212,0.000196922029008553,3.55707998516757,NaN,NaN
0.000169607065137426,3.8245160826023,0.000158681674091885,3.80346812701463,0.000243702497652868,3.58917462733009,0.000197334616192155,3.56332531699737,NaN,NaN
0.000170092919182905,3.82993635172561,0.00015913745056325,3.8099117738258,0.000245944799084619,3.59490866431541,0.00019770790935827,3.56877355878999,NaN,NaN
0.000170618434783116,3.83528287569078,0.000159266256957331,3.81599594243272,0.000246562677701368,3.60159972586123,0.000198827788856616,3.57395902364728,NaN,NaN
0.000171173696549377,3.84161574114607,0.000159543686113815,3.82104661120242,0.000247489495626491,3.60844488458204,0.00019952525766699,3.57876784156392,NaN,NaN
0.000172066081530869,3.84840029569498,0.000160167901715902,3.82701394939296,0.00024980155754723,3.61408159703579,0.000200596019643479,3.58360293717409,NaN,NaN
0.000172869228014211,3.85441052608341,0.000160623678187267,3.83218144857904,0.000251505706635361,3.61988051704217,0.000201637311106854,3.59010228670805,NaN,NaN
0.000173533559055988,3.85994141294393,0.00016087138279127,3.83714224779768,0.000251705022318183,3.6256956578038,0.000203071542745087,3.59506877078589,NaN,NaN
0.000174019413101466,3.86479937523642,0.000161049730106152,3.84230974698376,0.00025230296936665,3.63108094855098,0.00020417177523469,3.60073599335795,NaN,NaN
0.000174525097924311,3.87033026209694,0.000161525322945838,3.84816924171303,0.000253827734340241,3.63643379778763,0.000204338774809005,3.60557108896813,NaN,NaN
0.000175586044513417,3.87722543438306,0.000162010823969684,3.85708430117841,0.000255183080983433,3.64312485933345,0.000204869244045064,3.61077407228777,NaN,NaN
0.00017605206778153,3.88212948739938,0.000162199079468726,3.86245850033194,0.00025622948831825,3.65039986806872,0.000205714065421009,3.61587194483327,NaN,NaN
0.000176260290943878,3.88737461177211,0.000162654855940091,3.86859659066949,0.000257236032516502,3.65559862013038,0.00020847447014939,3.62117127969587,NaN,NaN
0.000176607329547791,3.89238928252565,0.000162962009649055,3.87339562469622,0.000259029873661903,3.66136509862623,0.00020908352742042,3.62603265299958,NaN,NaN
0.000177083268204586,3.89917383707456,0.000163566408882822,3.87873387602932,0.000260026452076015,3.66645841577868,0.000211519756504542,3.63158600556633,NaN,NaN
0.000178292945623941,3.90586621017579,0.000163982552617547,3.88423389255434,0.00026186015635798,3.67126786971404,0.000211539403513285,3.63667511888066,NaN,NaN
0.000178739138114687,3.91077948133688,0.000164468053641392,3.8900933872836,0.000262806905851386,3.67627197271255,0.000212364577880488,3.64151021449083,NaN,NaN
0.000179294399880948,3.91684502059392,0.000164884197376117,3.89622249066605,0.000263833381617921,3.68186813327814,0.000214142632171722,3.64623144009569,NaN,NaN
0.000179859577035892,3.92218232641432,0.000165330065663323,3.90304358959168,0.000267002500974796,3.68677491174507,0.000214790983460238,3.65118916494235,NaN,NaN
0.000180226446417172,3.92802663019694,0.000165548045714845,3.90809425836138,0.000269573673283203,3.691681690212,0.00021574386338427,3.65600674209017,NaN,NaN
0.00018077179279475,3.9350508565098,0.000166043454922851,3.912884305433,0.000271636590600414,3.69636137810526,0.000216392214672786,3.66151629850103,NaN,NaN
0.000182397916538801,3.94006552726334,0.000166419965920935,3.91837533500291,0.000272782655776643,3.69134105435149,0.00021696197792633,3.66661417104654,NaN,NaN
0.000183339878463708,3.94537517864944,0.00016681629328734,3.92457633402621,0.000273261013415416,3.68593143247142,0.000217472800153646,3.67154561819967,NaN,NaN
0.000183677001678938,3.95057421229833,0.000167499957994388,3.93016622010229,0.000275124615049805,3.68103276438212,0.000219123148888052,3.67747561770707,NaN,NaN
0.000184014124894168,3.95648304309432,0.000168114265412315,3.93795791017939,0.000276171022384622,3.68724531364769,0.000219290148462366,3.6824070648602,NaN,NaN
0.000184291755777299,3.96269607266763,0.000168421419121279,3.94377247013312,0.000278263837054256,3.68186002290051,0.000221353084380373,3.68803049127637,NaN,NaN
0.000185362617755089,3.96749872609152,0.000168708756461922,3.95130353851215,0.000279140826058674,3.67658827744017,0.000221863906607689,3.69377654692904,NaN,NaN
0.000185898048743983,3.97262401458227,0.000168946552881765,3.95754048535587,0.000280057678199657,3.68258995688732,0.000222905198071063,3.69984669413529,NaN,NaN
0.00018656237978576,3.97926107881489,0.00016941223753729,3.96356174527705,0.00028106422239791,3.67773184068618,0.000223612490385809,3.70610078519627,NaN,NaN
0.000188178588141128,3.98467212979344,0.000170125626796819,3.96866633577739,0.000281861485129199,3.68293870312547,0.000224300135691811,3.71193443316072,NaN,NaN
0.000189090803899985,3.99046112470745,0.000170323790480021,3.97446292182091,0.000282698610997053,3.67733443218225,0.000225282486128957,3.71724252725449,NaN,NaN
0.000189646065666247,3.99570624908017,0.000170868740608828,3.97946865581508,0.000283007550305427,3.67219245276401,0.000226029072461188,3.72233164056882,NaN,NaN
0.000190042681213576,4.00173491575814,0.000171027271555389,3.98491475060945,0.000284133683913373,3.66739110920628,0.000226500600671018,3.72826164007622,NaN,NaN
0.000190865658474285,4.00721049375006,0.000171383966185154,3.99127751482467,0.000284402760085183,3.66152730617886,0.000226932834863362,3.73343834570233,NaN,NaN
0.000191450666406596,4.01205001975301,0.000172027998155561,3.99629223577394,0.000285688346239387,3.66675849975104,0.000227846420769908,3.73883403210788,NaN,NaN
0.000192571105327801,4.0189820646182,0.000172890010177491,4.00189110880513,0.000286256395935431,3.66176250713016,0.000228259007953509,3.7445976062229,NaN,NaN
0.000192818990044882,4.02412578939848,0.000173197163886455,4.0090626989799,0.000286914137688744,3.65501467294093,0.000228789477189568,3.74984438569844,NaN,NaN
0.00019308670553933,4.02997931132587,0.00017360339943702,4.01615340655872,0.000288169826490525,3.64972670672532,0.000229703063096113,3.75540649749637,NaN,NaN
0.000194673167728648,4.0360448505829,0.000174138441381666,4.02285767506797,0.000291578124666787,3.64390345558606,0.000230321943871515,3.7609686092943,NaN,NaN
0.000195297837215691,4.04106873948121,0.000176447048290973,4.03033482171635,0.00029214617436283,3.63720428366261,0.000231098000716861,3.76668838725343,NaN,NaN
0.000195773775872487,4.04609262837952,0.000177200070287142,4.03621229035583,0.000292564737296757,3.63220829104173,0.000232011586623406,3.77206655519663,NaN,NaN
0.000196190222197183,4.05144837048945,0.000177616214021867,4.03088302597783,0.000294418373147004,3.62676622765113,0.00023372087638404,3.77815422086524,NaN,NaN
0.000196596753133195,4.05667505857265,0.000178032357756592,4.03631114686199,0.000294966491274766,3.6189316028593,0.000234015581515184,3.78345355572783,NaN,NaN
0.000199204500356887,4.06147771199653,0.000178408868754676,4.04314123274273,0.000296531119384921,3.6121918790477,0.000234418345194414,3.78875289059043,NaN,NaN
0.000200265446945993,4.06671361822449,0.000178666481542839,4.04840758843498,0.000296850024477437,3.60738242511234,0.000235773988797675,3.79368433774356,NaN,NaN
0.000201643685972963,4.07158079866175,0.000181559671317593,4.04217962854636,0.000297358279468633,3.60209445889674,0.000237119808896565,3.79893111721909,NaN,NaN
0.000202189032350541,4.07720386696995,0.000183224246256492,4.04767065811627,0.000297916363380536,3.59732555684954,0.000237807454202567,3.80385380514104,NaN,NaN
0.00020362676370961,4.08220010143395,0.000183571032702097,4.05271233993087,0.000298065850142653,3.58999377547085,0.000238524570021684,3.80945095386368,NaN,NaN
0.000203953971536157,4.08753740725435,0.000183967360068501,4.04781444939797,0.000298773420816672,3.58189150821719,0.000239231862336429,3.8142685310115,NaN,NaN
0.000204449740970319,4.09244146027068,0.000184383503803226,4.04282668931401,0.000299301607376151,3.57514367402795,0.000240882211070834,3.82056641822837,NaN,NaN
0.000205381787506543,4.09951177730738,0.00018471047388051,4.04803912327563,0.000299411231001703,3.56689541997693,0.000241894032021095,3.82555917999974,NaN,NaN
0.000206254341710668,4.1043052125865,0.000185017627589474,4.05395253973553,0.000301244935283669,3.56011514427717,0.000242503089292125,3.83034172022284,NaN,NaN
0.000206700534201413,4.11159676509762,0.00018554276134996,4.05991987792607,0.000301942540173547,3.55461630824315,0.000243328263659328,3.83548338892424,NaN,NaN
0.000207830888511302,4.11689719833895,0.00018814861378407,4.06490763801003,0.000302739802904836,3.54854163539731,0.000244831259828161,3.84223675616236,NaN,NaN
0.000208316742556781,4.12198561425063,0.000188653931176236,4.07197138472352,0.000303766278671371,3.54127473703967,0.000245548375647277,3.84721199947138,NaN,NaN
0.000209595827696918,4.1163441096529,0.000190110434247773,4.07702205349323,0.000304663199244071,3.53622197177538,0.000247238018399169,3.85199453969448,NaN,NaN
0.000209794135470583,4.10806621565165,0.00019150748821435,4.08183007447506,0.000305719572363029,3.53134763481897,0.000247925663705171,3.85691722761643,NaN,NaN
0.00021006185096503,4.10289483643706,0.000192547847551162,4.08662012154668,0.000306357382548061,3.52494854686788,0.000249634953465805,3.86268956096263,NaN,NaN
0.000210210581795279,4.09809218301318,0.000193419767757252,4.09220102066765,0.000306646390288153,3.51849268627337,0.000249841247057605,3.86856700508297,NaN,NaN
0.000210894743614422,4.09135371918811,0.000195351863668475,4.08671897805285,0.000306995192733092,3.51339125874329,0.000250568186381093,3.87342837838667,NaN,NaN
0.000216496938220451,4.09540970288583,0.00019582745650816,4.08144363540549,0.000308151223693462,3.50761666986981,0.000252876709908386,3.87842114015804,NaN,NaN
0.000217488477088774,4.08996177932821,0.000196729101266731,4.07521567551687,0.000308310676239719,3.50153388664634,0.000253387532135702,3.88396573349362,NaN,NaN
0.000218162723519235,4.09499488637129,0.000198056797944187,4.08058088771529,0.000308490060354259,3.49449407886237,0.000254438647103448,3.88924754989386,NaN,NaN
0.00021900553155731,4.0997883216504,0.000198938626334437,4.08575737385648,0.000309078041618585,3.48939265133229,0.00025532276249688,3.89487097631004,NaN,NaN
0.000222535409928542,4.1054113899586,0.000200107792065331,4.09190445114915,0.000309426844063524,3.48453453513115,0.000256039878315996,3.89968855345786,NaN,NaN
0.000223447625687399,4.11031544297493,0.000200424853958454,4.09953437603434,0.000310353661988648,3.47831387548794,0.000256982934735656,3.90471635215394,NaN,NaN
0.000223992972064978,4.10545748068244,0.000201128335033823,4.09369285521529,0.000310961574821256,3.47352064230785,0.000258328754834546,3.90961276238236,NaN,NaN
0.000224925018601202,4.11215907192844,0.000202069612529034,4.10041509763475,0.000311898358530521,3.4678839298541,0.000259684398437808,3.91453545030431,NaN,NaN
0.000225599265031662,4.11812321159303,0.000202951440919284,4.10556462291062,0.000312855073808068,3.46154161454643,0.000259871045020865,3.92060559751055,NaN,NaN
0.000227671581266458,4.12358035329541,0.000203991800256096,4.11108261334584,0.000313223807821289,3.45609955115583,0.0002616490993121,3.9261239131526,NaN,NaN
0.000229535674338907,4.12991321875071,0.000204516934016582,4.11594455605832,0.000313522781345523,3.44847579618242,0.000263161918985304,3.93219406035884,NaN,NaN
0.000230001697607019,4.13471587217459,0.000206726459084288,4.12105813351376,0.000313911446927026,3.44352846582733,0.000264399680536108,3.9379839121674,NaN,NaN
0.00023092382875456,4.13956461632231,0.000207083153714052,4.12664801958984,0.000314021070552579,3.43823238923409,0.000265499913025712,3.94370369012653,NaN,NaN
0.000232678852551493,4.14546422897354,0.000208381125839028,4.13316356204186,0.000315097375239819,3.43240102771719,0.000265981264739913,3.94847747111846,NaN,NaN
0.000233511745200884,4.15037750013463,0.000208926075967834,4.138420930779,0.00031573518542485,3.42648045204635,0.000267553025439347,3.95326001134156,NaN,NaN
0.000234562776401308,4.15612040432481,0.000214801629174783,4.14407372554082,0.000316044124733225,3.41837007441506,0.000268525552372121,3.95876080852125,NaN,NaN
0.000235960846205644,4.1609783666173,0.000215941070353196,4.14951083338009,0.000316123851006354,3.41356873085733,0.000269566843835496,3.96351707105082,NaN,NaN
0.000236942469685284,4.16704390587433,0.000217338124319773,4.15446264564363,0.000316761661191385,3.40852407597067,0.000270166077602155,3.96828209281157,NaN,NaN
0.000239341993746627,4.17357035236975,0.000218021789026821,4.1598997534829,0.000317299813535006,3.40259538992219,0.000271688720779731,3.97328361381412,NaN,NaN
0.000239877424735522,4.17901827592736,0.000218586555523947,4.16485156574643,0.000317947589504178,3.3966099312303,0.000272238837024533,3.97825009789196,NaN,NaN
0.000241414309981424,4.18392232894369,0.000219498108466678,4.16989324756103,0.000318724920667185,3.39034871969894,0.000274311596446911,3.9839260796952,NaN,NaN
0.000242633902789462,4.18883560010478,0.000219825078543962,4.17559097709838,0.000319472354477769,3.38433892987415,0.000276777296044147,3.98884000838598,NaN,NaN
0.000243070179891524,4.19375808941065,0.000220469110514369,4.18101909798254,0.000319671670160591,3.37739644662176,0.000277641764428836,3.99543570946289,NaN,NaN
0.000243139587612307,4.18691822599314,0.000222718268318716,4.18631241454011,0.000320219788288352,3.37218958418247,0.000279940464451757,4.00148833820679,NaN,NaN
0.000243833664820134,4.19343545434378,0.000223025422027679,4.19367273077212,0.000320897461609948,3.36564450943402,0.000281738165751734,3.99677587183311,NaN,NaN
0.000244230280367463,4.19939037586361,0.000224164863206093,4.19841784306821,0.000321146606213476,3.3606890687013,0.000282140929430964,4.00247813132988,NaN,NaN
0.000245251565401836,4.1939701067403,0.000225185406174585,4.2034595248828,0.00032180434796679,3.3555308685278,0.000282877692258823,4.00763731849363,NaN,NaN
0.000248721951440969,4.1985699609793,0.000226196040958917,4.20889663272207,0.000322282705605563,3.34815042488332,0.000284282453383942,4.00240805748046,NaN,NaN
0.000252350983699034,4.20391648494447,0.000227256216664049,4.21418096232454,0.000323757641658449,3.34330852943744,0.000287386680765323,4.00744461540772,NaN,NaN
0.000256793077829123,4.19939959400838,0.000227662452214614,4.21999552227827,0.000324515041253173,3.33811788775341,0.000289714851301359,4.00975705243867,NaN,NaN
0.000259618963603846,4.19458772243973,0.000228256943264221,4.21465727094517,0.000324973467323665,3.33248928567729,0.000291109788922106,4.00258324210402,NaN,NaN
0.000260987287242132,4.1882917295635,0.000229445925363435,4.22024715702125,0.000325103022517499,3.32718509870643,0.000293614782536829,3.99791457188623,NaN,NaN
0.000261393818178145,4.18315722292798,0.00023070426475177,4.22599880828923,0.000326348745535138,3.33258661020887,0.000294538191947746,3.99314955012548,NaN,NaN
0.000266143289357415,4.17795818927909,0.000231467194932099,4.22084928301336,0.000326667650627654,3.32572523073279,0.000295422307341177,3.99894816116521,NaN,NaN
0.000267303389833354,4.173044918118,0.000231942787771784,4.22639423431391,0.000327195837187133,3.3192207078725,0.000296326069743351,3.99404299170562,NaN,NaN
0.000267283559055988,4.1677076122976,0.000233627179079004,4.22134356554421,0.000328032963054987,3.31417605298583,0.000298261300104529,3.98935680302547,NaN,NaN
0.000272489138114687,4.17217841250985,0.000234538732021735,4.21548407081494,0.000329946393610081,3.30890430752549,0.000300815411241108,3.98365454352869,NaN,NaN
0.000273153469156463,4.16689641555805,0.000235093590334701,4.21026264989822,0.000331650542698212,3.30360823093226,0.000302829229637258,3.97814498711783,NaN,NaN
0.000273470761594327,4.16127334724986,0.000236143857855673,4.21548407081494,0.000332338181803949,3.29855546566796,0.000305324399747608,3.97347631690003,NaN,NaN
0.00027522578539126,4.15555809749399,0.000237194125376646,4.20964254999589,0.000335078772442756,3.29383522588655,0.000305432458295694,3.96639885810833,NaN,NaN
0.000275979354931186,4.14971379371137,0.000239076680367068,4.21494485350857,0.000337968849843679,3.28727393038283,0.000305687869409352,3.95959293548315,NaN,NaN
0.000276861824523994,4.15483908220212,0.000239700895969155,4.21011885861652,0.000339204607077177,3.28114248489358,0.000306365691210983,3.95435491523879,NaN,NaN
0.000282751565401836,4.159641735626,0.000242346381139906,4.20531083763469,0.000340739337834909,3.27620326491612,0.000307770452336102,3.94957237501569,NaN,NaN
0.000284060396708023,4.15236861940442,0.000244972049942337,4.19996359934648,0.00034065961156178,3.27125593456103,0.000308939449356305,3.94438691015841,NaN,NaN
0.000284952781689515,4.1592730098353,0.000245071131783938,4.19398727420084,0.000341078174495707,3.27741982156081,0.000309519036114221,3.93818537448449,NaN,NaN
0.000288234775343666,4.16437986203652,0.000245457550966183,4.18855016636157,0.00034181564252215,3.2723102836531,0.000311591795536599,3.93329772348725,NaN,NaN
0.000289275891155406,4.15937440942775,0.000247191483194203,4.18173805439104,0.000342692631526568,3.26680333724145,0.000312731322043689,3.92799838862465,NaN,NaN
0.000289850983699034,4.1645550067871,0.000247567994192287,4.17657055520496,0.000343509825826139,3.26183167575347,0.000314381670778094,3.92230488835905,NaN,NaN
