time,sum_RF1,avg_U1
0.0,0.0,0.0
0.0010000000474974513,1060.2683045864105,0.004999999888241291
0.0028750000055879354,2639.6302304267883,0.014375000260770321
0.004562499932944775,3898.1388459205627,0.022812500596046448
0.007093749940395355,5653.081564545631,0.035468749701976776
0.010890625417232513,8080.479018688202,0.05445312336087227
0.01589062437415123,11036.294605851173,0.07945312559604645
0.020890625193715096,13787.46374040842,0.10445312410593033
0.025890624150633812,16360.72207736969,0.1294531226158142
0.030890624970197678,18768.477236628532,0.1544531285762787
0.035890623927116394,20999.756308853626,0.17945311963558197
0.04089062660932541,23012.957322597504,0.20445312559604645
0.045890625566244125,24800.895750045776,0.22945313155651093
0.05089062452316284,26393.82839012146,0.2544531226158142
0.05589062348008156,27828.434092998505,0.2794531285762787
0.06089062616229057,29110.39727962017,0.30445313453674316
0.06589062511920929,30227.682744026184,0.32945311069488525
0.0708906278014183,31147.158157348633,0.35445311665534973
0.07589062303304672,31780.141551971436,0.3794531226158142
0.08089062571525574,31994.062782287598,0.4044531285762787
0.08589062839746475,31679.21142578125,0.42945313453674316
0.09089062362909317,30815.464000701904,0.45445311069488525
0.09589062631130219,29541.634173870087,0.47945311665534973
0.09714062511920929,29223.4444770813,0.48570311069488525
0.09901562333106995,28703.571486473083,0.49507811665534973
0.10182812809944153,27874.634921073914,0.5091406106948853
0.1060468778014183,26604.107706785202,0.5302343964576721
0.11026562750339508,25389.622774124146,0.5513281226158142
0.11448437720537186,24276.98069000244,0.5724218487739563
0.11870312690734863,23269.495933532715,0.5935156345367432
0.12292187660932541,22358.23651123047,0.6146093606948853
0.12714062631130219,21537.436447143555,0.6357031464576721
0.13135936856269836,20805.421493530273,0.6567968726158142
0.13557812571525574,20144.17835998535,0.6778905987739563
0.13979686796665192,19540.718688964844,0.6989843845367432
0.1440156251192093,18978.216705322266,0.7200781106948853
0.14823438227176666,18447.507690429688,0.7411718964576721
0.15245312452316284,17947.14520263672,0.7622656226158142
0.15667188167572021,17468.630615234375,0.7833593487739563
0.16167187690734863,16922.296295166016,0.8083593845367432
0.16667187213897705,16401.051818847656,0.8333593606948853
0.17167188227176666,15908.899139404297,0.8583593964576721
0.17667187750339508,15442.713195800781,0.8833593726158142
0.1816718727350235,14976.827697753906,0.9083593487739563
0.18667186796665192,14493.81185913086,0.9333593845367432
0.19167187809944153,13960.250122070312,0.9583593606948853
0.19667187333106995,13334.485931396484,0.9833593964576721
0.20167186856269836,12542.755462646484,1.008359432220459
0.20292188227176666,12347.660430908203,1.0146093368530273
0.20479688048362732,12001.54086303711,1.023984432220459
0.20667187869548798,11570.710327148438,1.033359408378601
0.20854687690734863,10984.808349609375,1.0427343845367432
0.20925000309944153,10745.128982543945,1.0462499856948853
0.21030469238758087,10291.178833007812,1.0515234470367432
0.2118867188692093,9158.36734008789,1.0594335794448853
0.21425975859165192,5976.041549682617,1.0712988376617432
0.2151496559381485,4932.584777832031,1.075748324394226
0.21648450195789337,3691.2514419555664,1.0824224948883057
0.2184867560863495,2756.632423400879,1.0924338102340698
0.22149014472961426,2359.4022903442383,1.1074507236480713
0.22449353337287903,2250.805206298828,1.1224676370620728
0.2274969220161438,2204.5375175476074,1.1374845504760742
0.23200200498104095,2158.3161087036133,1.1600099802017212
0.23700200021266937,2119.8841590881348,1.1850099563598633
0.2420019954442978,2090.7776947021484,1.210010051727295
0.2470020055770874,2068.6057167053223,1.235010027885437
0.2520020008087158,2051.8168716430664,1.260010004043579
0.25700199604034424,2039.6569347381592,1.2850099802017212
0.26200199127197266,2030.8988952636719,1.3100099563598633
0.2670019865036011,2024.4978351593018,1.335010051727295
0.2720020115375519,2019.9412174224854,1.360010027885437
0.2770020067691803,2017.520565032959,1.385010004043579
0.2820020020008087,2015.7699904441833,1.4100099802017212
0.28700199723243713,2013.545294702053,1.4350099563598633
0.29200199246406555,2007.8460263609886,1.460010051727295
0.29700198769569397,1987.0049090385437,1.485010027885437
0.3020020127296448,1915.7437995374203,1.510010004043579
0.3070020079612732,1820.6448130607605,1.5350099802017212
0.3120020031929016,1730.9456955641508,1.5600099563598633
0.31700199842453003,1654.724765777588,1.585010051727295
0.32200199365615845,1590.2821044921875,1.610010027885437
0.32700198888778687,1534.9183477163315,1.635010004043579
0.3320019841194153,1486.118663534522,1.6600099802017212
0.3370020091533661,1442.0539375543594,1.6850099563598633
0.3420020043849945,1401.4590299725533,1.710010051727295
0.3470019996166229,1363.2752836868167,1.735010027885437
0.35200199484825134,1327.043919980526,1.760010004043579
0.35700199007987976,1292.611685872078,1.7850099802017212
0.3620019853115082,1260.382470548153,1.8100099563598633
0.367002010345459,1230.4713337421417,1.835010051727295
0.3720020055770874,1202.8281100988388,1.860010027885437
0.3770020008087158,1177.1754319667816,1.885010004043579
0.38200199604034424,1153.1171281337738,1.9100099802017212
0.38700199127197266,1130.5529342889786,1.9350099563598633
0.3920019865036011,1109.3665834069252,1.960010051727295
0.3970020115375519,1089.5143679976463,1.985010027885437
0.4020020067691803,1071.0162974596024,2.010010004043579
