E1_Z05_X,E1_Z05_Y,E1_Z06_X,E1_Z06_Y,E1_Z07_X,E1_Z07_Y,E1_Z08_X,E1_Z08_Y,E1_Z09_X,E1_Z09_Y,MEAN_X,MEAN_Y
0.000183239162662264,6.22100352260628,0.000532560678142353,17.6331794894562,0.000644268800381671,19.7469720675472,0.000376736542964436,11.2929551574166,0.000655949655043825,18.1876189818902,NaN,NaN
0.000184480865101397,6.26315955047524,0.000535392643500252,17.6753033640635,0.000644630343401337,19.7886686509037,0.000378260427044741,11.3386347043185,0.000656254023276005,18.1456561336479,NaN,NaN
0.000185655092271085,6.30302478044484,0.000537494639991421,17.7243143763215,0.000645928917837913,19.8302772097913,0.000379719563478823,11.3823733928698,0.000661452681975793,18.1778071416802,NaN,NaN
0.000184371714042694,6.25945385180893,0.000538684733640043,17.7655983721762,0.000649418874491758,19.8819433812217,0.000377694818763896,11.3216801798065,0.000665702340791843,18.2148178778695,NaN,NaN
0.00018592449383217,6.31217101335789,0.000538072309987895,17.7166935711793,0.000651679025117731,19.9263365424158,0.000376316155799689,11.280353742744,0.000670176806068664,18.2531446303381,NaN,NaN
0.000187161965948196,6.35418342097358,0.000546424278233224,17.7609439788708,0.00065338886128554,19.9777028441429,0.000374944093165433,11.2392251554296,0.000674499737750152,18.3018040932284,NaN,NaN
0.000188664865840132,6.40520715075941,0.000549324310640275,17.8199444610433,0.00065067234156139,19.9262414430148,0.000373246190887802,11.1883292849837,0.000677593441855778,18.3539923096207,NaN,NaN
0.00019043319350798,6.46524220271541,0.000549859204138248,17.8659167469561,0.000657131639445989,19.9685521291459,0.000375284527659276,11.2494299299459,0.000678845750087144,18.4105767174956,NaN,NaN
0.000192176501412055,6.52442782905571,0.00054398980063177,17.8224468749913,0.000660605272494228,20.0138893235822,0.000377092868104263,11.303636265742,0.000678689674586025,18.4550581771147,NaN,NaN
0.000193514503238731,6.56985323897392,0.000541617600569905,17.7754497376371,0.000665180470462328,20.0488267051454,0.000378991282589154,11.3605426371796,0.000669995188608569,18.4505169080993,NaN,NaN
0.000194793411752775,6.61327241997959,0.000540173497216888,17.7347877659687,0.00066753746510813,20.0940602226849,0.000380474935331453,11.4050162201141,0.000666289749006047,18.4052902644433,NaN,NaN
0.000193540373934937,6.5707315539034,0.000546951909902305,17.7621940473602,0.000668738911946558,20.1444788649386,0.000382178417736078,11.4560793589736,0.000665578019327469,18.3568556254849,NaN,NaN
0.000192316415375691,6.52917793404416,0.000551924638990888,17.8070024684342,0.000665575190992393,20.0898437963213,0.000379786817865217,11.3843893926019,0.000674321237468551,18.3540177417195,NaN,NaN
0.000190883926137761,6.48054465900742,0.000556550361759952,17.8633889797201,0.000664110946757428,20.0290813858335,0.00037736378279289,11.3117571329296,0.000678425255597775,18.3915644573401,NaN,NaN
0.000189480634553887,6.43290264973554,0.000560730658427027,17.9276168719541,0.000663846805763051,19.9870674232194,0.000379638296525202,11.3799373561217,0.000682349047114758,18.434670612333,NaN,NaN
0.000187894630849414,6.37905753011677,0.000563005899999971,17.9768912040782,0.000668412059943272,20.0256302939702,0.000380987065474398,11.420367698082,0.000685559652742961,18.4841833778643,NaN,NaN
0.000189913869125266,6.44761104370279,0.000554437095148093,17.9771907856667,0.000671539519390633,20.0799345086918,0.00038290952114309,11.4779947216986,0.000688341781807668,18.5410939485587,NaN,NaN
0.000191085217539866,6.48737853940379,0.000548421386516776,17.9266846994946,0.000673532756600966,20.130930949832,0.000381429264273282,11.4336229325415,0.000690128971939208,18.5892983100036,NaN,NaN
0.000192298564020275,6.52857187722032,0.000544741911136592,17.8801588423658,0.000674389614240536,20.1740774666198,0.000379569093424926,11.3778629422567,0.000689339137890601,18.6285105860575,NaN,NaN
0.000193553908566492,6.57119105715237,0.000552648618756299,17.9249727210453,0.00067082257565007,20.1153170255878,0.000381464227245391,11.4346709733636,0.000684495600100708,18.5869289222396,NaN,NaN
0.00019511822140805,6.62429976795633,0.000556325827036093,17.9832370182678,0.000669746492052669,20.0589398868702,0.000383157474786264,11.4854273146493,0.000680644391116456,18.5339040953959,NaN,NaN
0.000193579163867164,6.57204847928945,0.000559800868079767,18.0539013936503,0.000679604447558547,20.0859986135154,0.000384928347460613,11.5385105264438,0.000678459636475423,18.4904976347085,NaN,NaN
0.00019211826452347,6.52245067589824,0.000561548978476697,18.1089703447101,0.000683403127737514,20.1582615094637,0.000386707325243371,11.5918366948283,0.00068720563972168,18.5164902839518,NaN,NaN
0.000194217201144106,6.59370996305601,0.000560490195697482,18.1508391224034,0.000685144704599543,20.198591413674,0.00038802315457505,11.6312796475096,0.000690840703357287,18.5627754658259,NaN,NaN
0.000195519240541775,6.63791444184641,0.000555826825014186,18.1121074399647,0.000687368847583444,20.2636119499049,0.000386485629945745,11.5851912151119,0.00069434953964439,18.6156516262152,NaN,NaN
0.000196786691741882,6.6809446449211,0.000553162122972577,18.0585273529281,0.000684279868935293,20.2109987801932,0.000385001689011639,11.5407089934159,0.00069676662336658,18.6656785714788,NaN,NaN
0.00019810150846554,6.72558291629619,0.000551766252126739,18.0138477273035,0.000683658149048684,20.1646060006991,0.000383121852611367,11.4843595137384,0.000698131152701455,18.718162185557,NaN,NaN
0.000196829585971201,6.68240091195384,0.00056205605557831,18.0349086557808,0.000685240203938319,20.1253581589337,0.000381488521533044,11.4353992125168,0.000698993551953848,18.7722184883851,NaN,NaN
0.000195643578890236,6.64213575181384,0.00056653225685759,18.092952438494,0.000689698090245179,20.1882017877072,0.000380062504064568,11.3926532893354,0.000697988042899508,18.8139940875199,NaN,NaN
0.000193866408857255,6.58180049992325,0.000570465065641482,18.1579787409375,0.000691284887458822,20.2415395229828,0.00038152907506784,11.4366148345702,0.000691534362525309,18.7808451014759,NaN,NaN
0.000196195409917435,6.6608705174295,0.000572274484645468,18.204834053356,0.00068729584194686,20.1887294904026,0.000383384378623465,11.492228924173,0.000689258200275685,18.7410623974295,NaN,NaN
0.000197745395241882,6.71349280637296,0.000564758825931601,18.1725994581237,0.000687692378138959,20.1361271834739,0.000385512602330272,11.5560239961795,0.000687655612586756,18.6910288218102,NaN,NaN
0.00019953594548728,6.77428231895415,0.000562574144767188,18.1241915740934,0.000692732304878065,20.1915363392648,0.000387713974212334,11.6220117385772,0.000694719900524767,18.7221571481738,NaN,NaN
0.000201219085657191,6.8314252395718,0.00057201352907779,18.1628155444349,0.000695822749688183,20.2628426464763,0.000389664570800728,11.6804823069739,0.000698493519898772,18.7614649322059,NaN,NaN
0.00020304621159869,6.89345650381232,0.000575646678154564,18.2233981413161,0.000697904945991364,20.3223422295969,0.000391424223530443,11.73322919267,0.000702030763473706,18.8172850286858,NaN,NaN
0.000201115317702931,6.82790229829875,0.00057827155645904,18.2816679442952,0.000698177308779622,20.3705747776473,0.000389033973202427,11.6615796798384,0.000704800394929377,18.8766748359432,NaN,NaN
0.000199534533431154,6.77423437938707,0.00057361835447285,18.2452386873681,0.000694273335551414,20.3149923251403,0.000387332991174481,11.61059149161,0.000705771075967511,18.9176358829096,NaN,NaN
0.000197845368360181,6.71688691226207,0.000572441114467608,18.2020057198288,0.000692807238548631,20.2607037477232,0.000386033833366882,11.5716482801335,0.000699468537209201,18.8873539432952,NaN,NaN
0.000196273439050579,6.66351962095683,0.000573143511277472,18.1537694765911,0.000693497044560883,20.2107043184122,0.000384677050145841,11.530977704476,0.000698296047608782,18.8483722245348,NaN,NaN
0.000194868796866766,6.61583175856682,0.00057938689993261,18.2109424258004,0.000702711858383274,20.2420233204499,0.00038642157678042,11.5832711743375,0.000701267602154117,18.8895321358292,NaN,NaN
0.000197107150093755,6.69182426534116,0.00058346373624319,18.2779107359621,0.000706244824149592,20.2953519191408,0.000388303612346099,11.6396865756167,0.00070256030380269,18.9364059035208,NaN,NaN
0.000198733628236875,6.74704349965101,0.000585724064490699,18.3369938841074,0.000708994979992512,20.349058420046,0.00038999539023169,11.6903988629036,0.000702868941617505,18.9766558843535,NaN,NaN
0.000200282462525087,6.79962671070104,0.000585652660178137,18.3840278340939,0.000710041552257136,20.390766904112,0.000391496910437192,11.7354080361982,0.000702338646960182,19.0319932650383,NaN,NaN
0.000201730501455359,6.84878790067381,0.000576645005027415,18.349639764395,0.000709242200205882,20.4340947478937,0.000393188070012493,11.786101789179,0.000703739948450716,19.0748026852817,NaN,NaN
0.000203077745027689,6.89452706956929,0.000575299793728077,18.30848919804,0.000704770841613289,20.3900604502115,0.000390818296591868,11.7150660867177,0.00070410688488252,19.1210593807907,NaN,NaN
0.000204369126203357,6.938369699748,0.000577837460340033,18.2707185377551,0.000703045162356051,20.3458684158631,0.000389409156731596,11.6728260822642,0.000706270709731198,19.1601901108976,NaN,NaN
0.000202493575685354,6.87469441216318,0.000586221524861191,18.2949069095906,0.000708198599011103,20.3969349916198,0.000388077261489439,11.6329015420917,0.000708214971981136,19.2014591902466,NaN,NaN
0.000201083110345206,6.82680885253669,0.00058959315390373,18.3447787429397,0.00070935037298806,20.4453957881647,0.000386600352858224,11.5886301188507,0.000709499981508824,19.2483440516905,NaN,NaN
0.000199716403367844,6.78040889743421,0.000591863552399035,18.3949102463077,0.000711837081500414,20.4949465173027,0.000389456022693074,11.6742309239534,0.000707960448227331,19.2927698804841,NaN,NaN
0.000198094411069991,6.7253419584023,0.000592313916168827,18.4348487855233,0.000714072910472111,20.5469186991701,0.000391585279682231,11.7380569693589,0.000708859827162977,19.3319659607286,NaN,NaN
0.000199490355460651,6.77273452910328,0.000590917965122025,18.4746612229307,0.000715284210432351,20.5958881296787,0.000394078689871078,11.8127987749457,0.000711423006931601,19.3772062850898,NaN,NaN
0.00020076838531862,6.8161238795724,0.00058546865288879,18.4316683773191,0.000715175567369614,20.6483029986,0.000396848725519668,11.8958326322876,0.000712723520530823,19.4174612258609,NaN,NaN
0.000202203577937817,6.86484893490402,0.000582565616018676,18.3822255572389,0.000716938548943642,20.7019190194679,0.000399170773279606,11.9654377229433,0.00071350300900108,19.4607862615895,NaN,NaN
0.000203578348550677,6.91152265192565,0.000581467368804952,18.3383405852846,0.000717951688969949,20.7483143308899,0.000400838214455662,12.0154204994498,0.000715067688929055,19.5117508349442,NaN,NaN
0.000205196444609203,6.96645731291053,0.000590170636939217,18.3590305836327,0.000721560356533946,20.7865874404505,0.000398595364962472,11.9481894351306,0.0007160437136476,19.5579659388802,NaN,NaN
0.000203814126727866,6.91952736472577,0.000594625059171968,18.3940029465353,0.000721696972988768,20.8310045241348,0.000396016497622436,11.8708859885395,0.000719333265644585,19.5975223796084,NaN,NaN
0.000202555774755746,6.87680608212712,0.000599120486294949,18.4439891490896,0.000719838907472134,20.785877098358,0.000393220852516606,11.7870844688681,0.000718968463405904,19.6412820977514,NaN,NaN
0.000204092507925733,6.92897845797134,0.000602904082920044,18.499501312826,0.000724546629303943,20.8197609259917,0.000390550511854066,11.7070390421097,0.000718191545494362,19.6847114022226,NaN,NaN
0.000206086102530809,6.99666136418329,0.000604648033472587,18.543738808202,0.000726622931368922,20.8678478421578,0.000388333543130099,11.6405837728965,0.0007176627486387,19.7291894803662,NaN,NaN
0.000207451481355441,7.04301622825446,0.000603628998140498,18.5888324279418,0.00072742131608305,20.9153067741493,0.00039078131669632,11.713957587131,0.000720717855194412,19.7789331024024,NaN,NaN
0.000205686738276546,6.98310287375756,0.00059647274337699,18.5533114305449,0.000728392224507251,20.9714212142113,0.000393867791478034,11.8064769403908,0.000721030483977329,19.8245264796205,NaN,NaN
0.000204231206624052,6.9336873044771,0.000593141729355,18.4969513459086,0.0007282478501935,21.0348351125359,0.000397147003623936,11.9047737379988,0.000721068604031519,19.8801519529502,NaN,NaN
0.000206197977119766,7.00045952720629,0.000591951712024422,18.4406407213948,0.000729080608784546,21.087417357498,0.000400135502034665,11.9943561774267,0.000721117072057094,19.931230682421,NaN,NaN
0.000208017351842165,7.06222763612222,0.000601613002696046,18.4525142113011,0.000729453689873348,21.1335006316194,0.000402833286710218,12.0752242586743,0.000721401976374962,19.9921002175864,NaN,NaN
0.000206802029053228,7.02096720226499,0.000606058919386381,18.4895576010542,0.000730891368683926,21.17554984053,0.00040520865998591,12.1464278209129,0.000721869705834187,20.0333683652407,NaN,NaN
0.000205381467588336,6.97273887733284,0.000610953622891402,18.5316261369743,0.000732099304802264,21.2165659051604,0.000406933554366457,12.1981327995102,0.000720118849380411,20.0816327486406,NaN,NaN
0.000206607849522772,7.01437477122877,0.00061494944342002,18.5707702311621,0.000736421915753765,21.2532219350408,0.000403573594536291,12.0974155306352,0.000721326384099227,20.1352706577057,NaN,NaN
0.000207766774003081,7.05372047205871,0.000618075125670895,18.6103165791053,0.000735965139797003,21.3002687044086,0.00040069345477345,12.0110812214309,0.000722989411701217,20.1781288827124,NaN,NaN
0.000209093354762098,7.09875813461384,0.000620372331554681,18.6487981971557,0.000736815714204724,21.3532965725556,0.000397839754493882,11.9255394551974,0.000723189382593484,20.2237231423926,NaN,NaN
0.000210587591799824,7.14948775889418,0.000621586971424669,18.6908753758512,0.000740270820013837,21.3998226550229,0.000395500910638727,11.8554308892254,0.000723785504526052,20.2717941026909,NaN,NaN
0.000211871182299374,7.19306589417523,0.00062177066403822,18.7328945512898,0.000741346157233558,21.4433686882029,0.000393798391292581,11.8043966187526,0.000724654068316596,20.311197799291,NaN,NaN
0.000210053926211877,7.13136971330676,0.000615238458823728,18.7009426296036,0.000744918823428426,21.5061636924257,0.000396144184075093,11.8747134839365,0.000724036818830217,20.3575169527351,NaN,NaN
0.000208546518912273,7.08019295619549,0.000610713587856008,18.655566831846,0.000746697270118873,21.5688044337969,0.000398842540462993,11.9555987026825,0.000723787572279058,20.4036536610596,NaN,NaN
0.000207181775322417,7.03385965846266,0.000607614866115334,18.6187353594137,0.000747387600429534,21.608223142478,0.000402198704914937,12.0562022023019,0.00072399236607312,20.4443746964028,NaN,NaN
0.000205524929050268,6.97760942054569,0.000605417776574107,18.5783231611758,0.000749978552607841,21.6463813381528,0.000405510468888428,12.1554747649004,0.000724051216080471,20.4859464425108,NaN,NaN
0.000207526251745875,7.04555469686303,0.000615531135927269,18.6072118465938,0.000750542659398206,21.6924322380692,0.000408165082834892,12.2350487717694,0.000725249332145203,20.5399726334949,NaN,NaN
0.00020914703861113,7.10058071123491,0.00062012741171826,18.6641248732462,0.000747133578918723,21.6422793438572,0.000410162546754332,12.2949242229091,0.000725821936042594,20.5794278328761,NaN,NaN
0.000210874851742065,7.15924028715626,0.000623522491168457,18.7250131870387,0.000751704217543069,21.6945339892504,0.000411497894804968,12.3349522635571,0.000730736617098386,20.6292480273609,NaN,NaN
0.000212422483320023,7.21178266597032,0.000624683223815428,18.7796134711946,0.00075353325063729,21.7473370720807,0.000409869653890117,12.286144543732,0.000732737153974562,20.6734021005831,NaN,NaN
0.000213770540089257,7.25754944305137,0.000624260889306044,18.8276131352543,0.000754104562887186,21.7923354290045,0.000408163873844769,12.2350125314006,0.000733437880307293,20.7139565588764,NaN,NaN
0.00021491902204977,7.29654061839944,0.000616222215031751,18.8129329761724,0.000752445000593597,21.7409108939542,0.000406168521610325,12.175200379573,0.000731395306974195,20.6702393814504,NaN,NaN
0.000212792003379479,7.22432794045287,0.000614103015237243,18.7694679568056,0.000756545896319521,21.7902059375746,0.000403969316136527,12.1092775768575,0.000736829392790455,20.7120714618033,NaN,NaN
0.000211312789879434,7.17410836806034,0.000613881713136465,18.7268543903235,0.000757350211055357,21.830602554229,0.000402268465965874,12.0582933411486,0.000738889204971752,20.7626999925607,NaN,NaN
0.000210072219239972,7.13199076499991,0.000622486384450346,18.7492058393237,0.000759619737606,21.8716566705923,0.000404978607224383,12.1395318200648,0.000735769555065614,20.7074468676666,NaN,NaN
0.000208806238840211,7.08901049586945,0.000629549098225507,18.8043068886913,0.00076141518471714,21.9278398866573,0.000408049816382342,12.2315935750169,0.000743058408989316,20.7513662153796,NaN,NaN
0.000210264242440792,7.13850998824544,0.000635095807398308,18.8559419246298,0.000761963256315998,21.9795554061187,0.000411392540365177,12.3317941866824,0.000746320648694837,20.8071431568992,NaN,NaN
0.000211765578754338,7.18948063425522,0.000639795983159298,18.9031630045113,0.000758407675416231,21.9371606953837,0.00041460467771891,12.4280803680274,0.000748299285291402,20.8574472201378,NaN,NaN
0.000213695505019967,7.2550019885466,0.000643115482499105,18.94459146508,0.000763371975046211,21.9844364990521,0.000417324678225385,12.509614385158,0.000749281686581813,20.8996724467556,NaN,NaN
0.000215674999454152,7.32220619134434,0.000645712081594653,18.9855025283945,0.000765759247254868,22.043171163561,0.000418984562938411,12.5593706511235,0.000744214736621008,20.867948035881,NaN,NaN
0.000217319555394322,7.37803917021348,0.000647823522769263,19.0321281763078,0.00076715144341909,22.0918025052717,0.000416092322295956,12.4726736091464,0.000741081503802706,20.828445078353,NaN,NaN
0.00021860259198401,7.42159850015211,0.000648237654451627,19.0737731996807,0.000767103018436329,22.0413366749685,0.000413871678083128,12.4061081644494,0.000738173536376613,20.7740810775391,NaN,NaN
0.000220064410323549,7.47122750362252,0.000647781469928784,19.1134648403115,0.000773875507687844,22.0843382535606,0.000412044486752724,12.3513367594885,0.000738396718911672,20.7308423603928,NaN,NaN
0.000218374497236237,7.41385464120424,0.000641085868816003,19.0856929406348,0.000776999961925145,22.1596873238381,0.000410610748304742,12.3083593942637,0.00074530283457022,20.7563995169733,NaN,NaN
0.00021636402584838,7.34559876508995,0.000636772418165621,19.051770650464,0.000778947691886037,22.2226212180378,0.000412132158592134,12.3539647874022,0.000749835337123637,20.8080960594002,NaN,NaN
0.000217788602316602,7.39396340012905,0.000632797677687855,19.0110318191503,0.00077218230787418,22.171061866951,0.000413995925682762,12.409832577696,0.000753049715076379,20.8562645235805,NaN,NaN
0.000219808056859003,7.46252425600447,0.000630893648840482,18.9702300012939,0.000769689956456925,22.1038443699663,0.000416062507460367,12.4717798875056,0.000755413533717055,20.901197964785,NaN,NaN
0.000222078193846143,7.53959582732478,0.00063284409494847,18.9305749518707,0.000767924467511661,22.0341872643096,0.000418253006605215,12.5374417116028,0.000756814316846089,20.943450760045,NaN,NaN
0.000224313872951836,7.61549754718567,0.000641551044785773,18.9281438272674,0.000767839961038797,21.9911736906872,0.000419912193171157,12.5871770500957,0.000757535166112315,20.9902329434209,NaN,NaN
0.000226287258481362,7.6824943515384,0.00064722141027396,18.9683600885887,0.000775023929072005,22.0130848809234,0.000418135350425647,12.5339148810241,0.000754874307158375,20.9452688925427,NaN,NaN
0.000227548829724913,7.7253249289986,0.00065210995873248,19.0117749832655,0.000778611427656774,22.0598239314417,0.00041619302521362,12.4756922532218,0.000756693827440758,20.9942104437794,NaN,NaN
0.00022573949989568,7.66389784606677,0.000656547748549197,19.0550822802899,0.000782463703066118,22.1264045371658,0.000414393901390817,12.4217621924592,0.000757206768123707,21.0399868931013,NaN,NaN
0.000224095638057421,7.60808843208611,0.000659986997060027,19.0982155485287,0.000785588740119504,22.188567863466,0.000412342212188828,12.3602612985648,0.00076009692832222,21.0770247919011,NaN,NaN
0.000222583780422722,7.55676058527382,0.000662850355404424,19.1441434577161,0.000786935845225502,22.2311458109532,0.000415481862987676,12.4543746420762,0.000762381057400564,21.1304988473827,NaN,NaN
0.000221230507484517,7.51081671828979,0.000664728622949227,19.1830834957672,0.000781994862486355,22.1899699209287,0.00041787679578649,12.5261645154164,0.000763368078104409,21.1721130798685,NaN,NaN
0.000220035819242806,7.47025683113398,0.000666053025353298,19.2305707432688,0.000784758309891412,22.2408482018987,0.000420600319004312,12.6078041284124,0.000760321751009773,21.1235269548391,NaN,NaN
0.000222543195016168,7.5553827032017,0.00066725761216612,19.2731601774053,0.00078612791746578,22.2797573000924,0.000423153211881752,12.6843289713696,0.000766045030502108,21.1804305053883,NaN,NaN
0.000224937220913695,7.63666032598355,0.000668238831250587,19.3144058244727,0.000790010910387631,22.321282658774,0.000424948118161722,12.7381326081816,0.000768658003068105,21.2472598346099,NaN,NaN
0.000227538686078915,7.72498055033757,0.000661634046012538,19.2851520964557,0.000790844723725772,22.3619436106049,0.000426274830976691,12.7779018012849,0.000769747465062597,21.2968393273597,NaN,NaN
0.000229959093299711,7.8071538239323,0.00065679507031463,19.2484060626307,0.000792779926794397,22.4060240246197,0.000424337498788865,12.719828843058,0.0007631229219106,21.2655166078092,NaN,NaN
0.000232008972478588,7.87674760185308,0.000652273707785872,19.2091207327605,0.00079323517751429,22.3582682680992,0.000422448244188946,12.6631970459142,0.000760766776948467,21.205033365751,NaN,NaN
0.00023337289672822,7.92305308283351,0.000650039016473162,19.1694504738978,0.000796511286205395,22.4040995666669,0.000420793006535537,12.6135800789809,0.000759579130899749,21.1552759116222,NaN,NaN
0.000231582466095984,7.86226763114135,0.000649506656408617,19.1281629792703,0.000797765220550901,22.4575734046256,0.000419371785828636,12.5709779422581,0.000768358854148616,21.1709283780187,NaN,NaN
0.000230343021108831,7.82018824418535,0.000658105274107887,19.1282245825027,0.000798035860554443,22.5055435727657,0.000417904655574545,12.5269996330685,0.000772060961625896,21.2373052581139,NaN,NaN
0.000228958430806243,7.77318114687808,0.000665099939119717,19.1842099132335,0.000799139034724919,22.5532079424114,0.000420428684206197,12.6026592490138,0.000775141044019207,21.3050172303247,NaN,NaN
0.000227428695188219,7.72124633921954,0.000669460421261016,19.2492618346224,0.000798843635307996,22.6053571277715,0.00042223185729632,12.6567106895447,0.000776419974984315,21.352112941785,NaN,NaN
0.000225916703859323,7.66991395346446,0.000672048187258989,19.3112398328952,0.00079919106106392,22.6662874430645,0.000424268286302233,12.7177541478301,0.000771620901822219,21.3194492601375,NaN,NaN
0.000224737883706879,7.62989279087931,0.000671830981356043,19.3534253903105,0.000800273788676912,22.7176135158191,0.000426456381318968,12.7833439064176,0.000769776805791798,21.2704677008799,NaN,NaN
0.000227581395569307,7.72643054544951,0.000672799870356894,19.3972499176528,0.000801289176081105,22.7626982017855,0.000428122230404862,12.8332789588498,0.000771188852084158,21.2297047244085,NaN,NaN
0.000229803634374205,7.80187596460822,0.000674724137492043,19.4560821342126,0.000804619368868057,22.8018113546227,0.000426207486074717,12.7758830882817,0.00077701006826939,21.2606473424444,NaN,NaN
0.000232025560976652,7.87731078443585,0.000673935166805819,19.5029831807492,0.000806116829796251,22.8576350823027,0.000424074178103421,12.711935611705,0.000780375556809675,21.3114559808068,NaN,NaN
0.000234065012618649,7.94655054554759,0.000670423964230106,19.4671042718411,0.000807067704483504,22.9055268299088,0.000422008470001984,12.6500144909815,0.000783436834915873,21.3731262919908,NaN,NaN
0.000235910601188873,8.00920861945402,0.000674231093362315,19.5085535373706,0.000809611191157401,22.9521485274777,0.000420391147957016,12.6015340723176,0.000785270397517718,21.4274988259433,NaN,NaN
0.000237562326687325,8.06528500615518,0.000676818336642636,19.5529828203622,0.000811845592613958,23.0116170980162,0.000421753443727047,12.6423698906883,0.000785875171694068,21.4747247897999,NaN,NaN
0.000239048014799619,8.11572439283318,0.000680897508825003,19.5985804902891,0.000812152514561661,23.0531908048645,0.000424065325021474,12.7116702340577,0.00078577125886896,21.5234136862076,NaN,NaN
0.000240461177958459,8.16370154390414,0.000684197535120445,19.653726311553,0.000819465034317603,23.0797656802326,0.00042684018186093,12.7948486101442,0.000781650933244085,21.4665080469848,NaN,NaN
0.000237930608737276,8.07778824998566,0.000685359788808987,19.7022805480646,0.000822229253847529,23.1540504439797,0.000429518060356239,12.8751199889878,0.000782334804100402,21.5079570502744,NaN,NaN
0.00023613488173346,8.01682298549704,0.000677687272496071,19.6790939598722,0.000823907218850035,23.2178895459038,0.000431504922957467,12.9346776578114,0.000783169118768778,21.5476840052208,NaN,NaN
0.000234243434502177,7.95260800155103,0.000682490964466357,19.732534407053,0.000815996878624854,23.1776055717782,0.000433407364092299,12.9917047310446,0.000784295074676979,21.5937058858506,NaN,NaN
0.000232498702316704,7.89337402059337,0.000684922191696659,19.7716447118504,0.000813864561367669,23.1177171890623,0.000431997004104245,12.949428152363,0.000786758149317062,21.6318744665875,NaN,NaN
0.000231290294815446,7.85234836203411,0.000690291185706014,19.8054798284722,0.00081281398297038,23.0668646444314,0.000430272596268744,12.8977377583115,0.000788155958000084,21.6842113793137,NaN,NaN
0.000233098451572647,7.91373561895311,0.000691493754376927,19.8553812163117,0.000813398846542888,23.0214718387449,0.000428770409403585,12.852708601403,0.000788692793672695,21.7247815516093,NaN,NaN
0.000234408762412745,7.95822091474647,0.000691119908154859,19.902067486614,0.000822618966858818,23.015098134177,0.000426499019905274,12.7846220294246,0.000786809898399868,21.7638300922734,NaN,NaN
0.000235777534560448,8.00469098276465,0.00069388904453057,19.9539098668211,0.00082878500120505,23.0554459524702,0.000429363511952519,12.870487286837,0.000787594868909696,21.8134408786685,NaN,NaN
0.000237204768015758,8.05314582300764,0.000695864930612849,20.0122805204371,0.00083463345531487,23.1065299439721,0.000431173122162865,12.9247316847843,0.000789131667284106,21.8605097686135,NaN,NaN
0.000238459415616719,8.09574134151915,0.000697194902228715,20.0601192104956,0.000837670738893043,23.143517588218,0.000432991103711132,12.9792270197472,0.000792622058518715,21.9061554480554,NaN,NaN
0.000237085109652509,8.04908339940528,0.00070195561516146,20.1029572348067,0.000840383851601803,23.1810877945058,0.000434734937676192,13.03149972633,0.000794934290447333,21.9604362224379,NaN,NaN
0.000235605071353512,7.9988358249355,0.000702515315213966,20.1431430471838,0.000842848843760191,23.2236784467784,0.000433015073511885,12.9799455321668,0.000795832939930599,22.0001001258341,NaN,NaN
0.000234166613661641,7.94999991978161,0.00070547329792001,20.1911049184299,0.000844765030552027,23.272972731679,0.00043155301885595,12.9361193677675,0.0007972330710081,22.0544524122235,NaN,NaN
0.000232908606197541,7.90729033329406,0.000705438894021243,20.2357818627688,0.000845475549715023,23.3160986691504,0.00042998690243769,12.889173875452,0.000798285019287215,22.1030300922873,NaN,NaN
0.000234223608870879,7.95193491769523,0.000705349986902715,20.280008967543,0.000838740343206032,23.2831007195573,0.000431330527646648,12.9294500300128,0.000799039078806957,22.1465800657636,NaN,NaN
0.000236019691543094,8.01291225719187,0.000703560646418946,20.2410864790852,0.000836819562314273,23.2348420610015,0.000432736053960556,12.9715817157543,0.000800365717391344,22.1965524464118,NaN,NaN
0.000237983883508906,8.07959693835316,0.000705188024733183,20.2959297892347,0.000835522290679251,23.1788952175183,0.000434327584378185,13.0192890114059,0.000800754460023295,22.2511603085501,NaN,NaN
0.000239636053596875,8.13568841895082,0.000707256749387064,20.3399360881452,0.000835598813050235,23.1393356325324,0.000435650301620594,13.0589384342809,0.000802342721275045,22.295654958804,NaN,NaN
0.000240942831591633,8.18005377399032,0.000708522910664975,20.3792437722624,0.000843518045642302,23.1669048929485,0.000434213420823396,13.0158668748255,0.0008039495877851,22.3537622892762,NaN,NaN
0.00024239452655156,8.22933908684726,0.000709118079180133,20.4227095066573,0.000846480662043249,23.2278515218441,0.000436303140788085,13.0785077688229,0.000804276714656047,22.410974108721,NaN,NaN
0.000241019683806798,8.18266292093419,0.000709630676766347,20.4699228541264,0.000849162524761424,23.3007654276772,0.000437670552017742,13.1194969268609,0.000805164795129858,22.4503775991608,NaN,NaN
0.000238943702113053,8.1121829577974,0.000708572349611761,20.5090997136138,0.000850358456292361,23.3563071671412,0.000436211008932797,13.0757460486507,0.000804444106986243,22.4938036191715,NaN,NaN
0.000237134375102961,8.05075597057592,0.000708194661773368,20.5494944260883,0.000847185174364223,23.3940869981003,0.000437586013519157,13.1169628231446,0.000806007860502245,22.5388468409475,NaN,NaN
0.000238937092207822,8.11195855029015,0.000710289290746263,20.5913671955445,0.000843333979304944,23.3577911516645,0.000438995226792863,13.1592050282198,0.000806126940417807,22.5826161960997,NaN,NaN
0.000240127272702036,8.1523653985832,0.000710822703165142,20.6548647900167,0.000840946229803609,23.3031352035032,0.000437319063395007,13.1089607966951,0.000804914281184577,22.6378818004185,NaN,NaN
