1.2160535753,-102.0916442871,-7.2950598001
3.6213303804,-102.0913639069,-6.7867689133
5.9789193869,-102.0870132446,-5.9889597893
1.3132635951,-102.1002025604,-4.1591395736
3.9694711566,-102.0971508026,-3.9154789448
6.8685427904,-102.0896282196,-3.6245852709
1.4399038255,-102.0918464661,-1.3575094640
4.3415021300,-102.0892715454,-1.2886402309
7.3746399879,-102.0855751038,-1.2187342449
1.1876640320,-106.2969264984,-7.2306100130
3.5440585017,-106.2850723267,-6.7345644236
5.8862416744,-106.2654228210,-5.8836190701
1.2741202712,-106.3458290100,-4.0915881991
3.8815795779,-106.3185997009,-3.8258079290
6.7649465799,-106.2787227631,-3.5403304696
1.4238242507,-106.2989253998,-1.3224804699
4.3095965385,-106.2835750580,-1.2487014532
7.3472968340,-106.2633247375,-1.1865515113
1.1758162679,-110.9543285370,-7.2176091671
3.5266213417,-110.8104019165,-6.7268397808
5.8801440001,-111.0006237030,-5.8830029964
1.2504404486,-110.8191757202,-4.0648990870
3.8494807482,-110.6700496674,-3.7983068824
6.7562403679,-110.7761726379,-3.5299760699
1.4116181731,-111.0769767761,-1.3088409603
4.2943416238,-110.8212776184,-1.2291707397
7.3442004919,-110.6898784637,-1.1771454811
-1.4396372437,-102.0917739868,-1.3576354980
-4.3410991430,-102.0890998840,-1.2888605297
-7.3743911982,-102.0854778290,-1.2188285097
-1.3127399385,-102.1000270844,-4.1596533060
-3.9687860608,-102.0967769623,-3.9162792563
-6.8681541681,-102.0894546509,-3.6248717308
-1.2157970965,-102.0915412903,-7.2954474688
-3.6210488677,-102.0911636353,-6.7873494625
-5.9787795544,-102.0869388580,-5.9891525507
-1.4237379432,-106.2984771729,-1.3224769533
-4.3095217347,-106.2826023102,-1.2486799955
-7.3472640514,-106.2627773285,-1.1865335107
-1.2740474641,-106.3446521759,-4.0915935040
-3.8816251159,-106.3161792755,-3.8258086443
-6.7650064230,-106.2774524689,-3.5403258204
-1.1876775920,-106.2961750031,-7.2306188345
-3.5441789031,-106.2835769653,-6.7345869541
-5.8863343000,-106.2646751404,-5.8836327791
-1.4116851986,-111.0751266479,-1.3087637126
-4.2944243550,-110.8177032471,-1.2288677692
-7.3442696333,-110.6864032745,-1.1767463088
-1.2512120902,-110.8134231567,-4.0646771789
-3.8503015041,-110.6578273773,-3.7975420952
-6.7568278313,-110.7637519836,-3.5289231539
-1.1771784125,-110.9371280670,-7.2173779011
-3.5283013582,-110.7782802582,-6.7259879112
-5.8815112114,-110.9779529572,-5.8817455769
56.1780929565,-138.0473976135,-42.7530498505
57.5316534042,-128.4732093811,-76.1669273376
35.6995844841,-111.7831745148,-62.4198074341
93.4259872437,-116.7111740112,-198.2601051331
81.9517726898,-81.4830551147,-233.0853538513
93.9650325775,-81.0705394745,-232.4504318237
82.1766948700,-68.8670101166,-233.0674514771
94.1151752472,-68.5206966400,-232.1488990784
93.9704113007,-68.4983139038,-245.0724716187
69.5600118637,-56.0318822861,-221.3507041931
81.8748550415,-56.1056337357,-233.3839759827
81.8776741028,-56.1668682098,-245.7605476379
93.8275337219,-55.8058042526,-232.6072463989
93.9533004761,-55.8924865723,-245.1082458496
69.8994274139,-43.5518369675,-221.6482276917
81.7073097229,-43.6770162582,-245.9286270142
93.7530460358,-43.4260482788,-245.4937782288
94.0814285278,-43.4721221924,-257.4143257141
70.0697488785,-31.3778238297,-221.7166213989
69.7293586731,-31.3314681053,-233.7729949951
82.3522148132,-31.3398156166,-257.8266029358
94.1293430328,-31.1308064461,-257.3495407104
70.1719551086,-19.2482922077,-234.0307731628
82.6735420227,-18.9975202084,-257.6364250183
94.2330856323,-18.8140001297,-257.1625175476
58.6172370911,-6.2876967192,-209.2730751038
70.8731908798,-6.5438638926,-234.0607986450
82.7290325165,-6.3527574539,-257.5059509277
94.2769489288,-6.2717758417,-257.3712425232
43.6019792557,-115.3291988373,-74.7913436890
36.6661233902,-101.5453720093,-62.9402847290
42.9552145004,-92.9687862396,-112.6599998474
57.7257642746,-44.2847490311,-198.3107261658
81.0895366669,-43.7441186905,-234.3276062012
81.5490093231,-31.9962587357,-246.3865814209
70.2080507278,-19.3776824474,-222.1858711243
32.7471485138,-99.3457813263,-21.2481312752
32.5153384209,-98.7866992950,-24.5241951942
32.2598142624,-98.2541732788,-27.7784452438
36.3470487595,-99.4811916351,-21.6298036575
36.0437774658,-98.9646987915,-24.9381995201
35.6714897156,-98.4716320038,-28.2046217918
39.9965677261,-99.6910915375,-22.0841832161
39.6469268799,-99.1806755066,-25.4409871101
39.1779832840,-98.6898250580,-28.7307453156
32.5966391563,-103.0392265320,-21.5229353905
32.2502880096,-102.3769512177,-24.8493223190
31.9278182983,-101.7760238647,-28.1622228622
36.1817712784,-103.1700763702,-21.9284677505
35.7740879059,-102.5905284882,-25.2745394707
35.3157234192,-102.0781211853,-28.5886502266
39.8260173798,-103.3996257782,-22.3879580498
39.3886089325,-102.8384017944,-25.7753601074
38.8455972672,-102.3100547791,-29.0935277939
32.3143315315,-106.6861515045,-21.8663926125
31.6423864365,-105.9286727905,-25.2868728638
31.0699806213,-105.4010238647,-28.7851600647
35.9730854034,-106.7705478668,-22.2295832634
35.4090175629,-106.1064739227,-25.5994029045
34.7338790894,-105.7181720734,-29.0442805290
39.6178455353,-107.0553493500,-22.6892137527
39.0888376236,-106.4105987549,-26.0904841423
38.4103450775,-105.8911228180,-29.4789004326
89.7608089447,-89.1128063202,-166.2587432861
89.7031803131,-89.0611038208,-162.2988471985
89.6853027344,-88.9444541931,-158.2926216125
89.6851367950,-93.1732482910,-166.1484756470
89.5825290680,-93.1280250549,-162.2079315186
89.5147552490,-93.0225734711,-158.2183952332
93.8377895355,-97.5734062195,-166.0165023804
93.7733726501,-97.5445270538,-162.0770301819
89.6756267548,-97.3063564301,-166.0999832153
89.5596504211,-97.2594203949,-162.1831092834
89.4708919525,-97.1650390625,-158.1945495605
-9.7926274538,-64.5544986725,-6.2226275206
-10.6813437939,-64.5725860596,-3.8379870653
-11.1287114620,-64.5806770325,-1.2879188302
-14.8326447010,-64.5196409225,-7.3342765570
-15.2980301380,-64.5571193695,-4.3753442764
-15.9441680908,-64.5761547089,-1.4519650042
-9.7959920168,-68.7241516113,-6.2239810228
-10.6826460361,-68.7398281097,-3.8403511047
-11.1288161278,-68.7473812103,-1.2889958265
-14.8342525959,-68.6929492950,-7.3501774073
-15.2905855179,-68.7259254456,-4.3869146109
-15.9156126976,-68.7433013916,-1.4563112259
-9.8022173643,-72.8957252502,-6.2221955061
-10.6881859303,-72.9080295563,-3.8406490088
-11.1312434673,-72.9143524170,-1.2893113437
-14.8613829613,-72.8710918427,-7.3564310074
-15.3176722527,-72.8971328735,-4.3929986358
-15.9525198936,-72.9110679626,-1.4587436616
60.6515436172,-53.0376482010,-154.2060737610
60.5826053619,-53.1454181671,-149.8333969116
60.5124864578,-53.2196226120,-145.5379257202
56.1289997101,-53.0621385574,-154.9991493225
56.2209692001,-53.2458219528,-150.2229766846
56.1023178101,-53.3383846283,-145.7529563904
51.6717357635,-53.0092830658,-155.4954490662
51.9751825333,-53.3867759705,-150.5388336182
51.6560726166,-53.5400867462,-146.0222053528
60.8123493195,-57.3112888336,-154.5373229980
60.5764989853,-57.4558353424,-150.1532669067
60.4509925842,-57.5453071594,-145.7959938049
56.2498893738,-57.4346265793,-155.3912658691
56.1866168976,-57.6103639603,-150.6285705566
56.0460510254,-57.6710968018,-146.0553245544
51.7078018188,-57.7500495911,-155.9851951599
51.8889579773,-57.9655895233,-151.0620040894
51.6431846619,-57.9384059906,-146.4037742615
60.9336719513,-61.5513286591,-154.7758216858
60.5932435989,-61.7172374725,-150.3696479797
60.3969697952,-61.8446846008,-145.9621543884
56.3230600357,-61.7363338470,-155.6586151123
56.1465415955,-61.9043722153,-150.8645248413
55.9421682358,-61.9590148926,-146.1957359314
51.2945365906,-62.7870826721,-156.5214195251
51.4242267609,-62.8499431610,-151.4670486450
51.2182321548,-62.4725685120,-146.5565490723
28.9637269974,-26.3132548332,-46.3923835754
25.9713444710,-26.4870319366,-46.4886932373
23.0259747505,-26.5844841003,-46.7751636505
28.9455099106,-26.3939771652,-49.1657667160
26.1022949219,-26.4969038963,-49.5006122589
23.2925148010,-26.5574498177,-49.9657897949
29.0305829048,-26.4163813591,-51.8169231415
26.5093750954,-26.4821863174,-52.5222558975
23.8350195885,-26.5231099129,-53.2157220840
29.1627626419,-30.4802217484,-46.5732793808
26.1544599533,-30.6140289307,-46.6853199005
23.1850042343,-30.6960787773,-46.9921684265
29.1431875229,-30.5423083305,-49.3468589783
26.2812075615,-30.6255588531,-49.7066135406
23.4492354393,-30.6768832207,-50.1969184875
29.2249455452,-30.5663156509,-52.0062475204
26.6861224174,-30.6209826469,-52.7370891571
23.9901976585,-30.6557106972,-53.4578247070
29.3106050491,-34.6954412460,-46.7385740280
26.2980527878,-34.7790250778,-46.8612747192
23.3190798759,-34.8313484192,-47.1814308167
29.2953495979,-34.7308073044,-49.5092658997
26.4271044731,-34.7834310532,-49.8865280151
23.5858569145,-34.8139219284,-50.3944311142
29.3801255226,-34.7443647385,-52.1688489914
26.8346924782,-34.7793769836,-52.9190540314
24.1285395622,-34.7988233566,-53.6599779129
36.5882024765,-39.7517366409,-102.7515525818
36.6579055786,-39.7632274628,-98.7432212830
36.8011741638,-39.7693243027,-94.6991500854
32.5246810913,-39.7676267624,-102.7391986847
32.5753006935,-39.7452630997,-98.6770973206
32.7861990929,-39.7124338150,-94.5364017487
28.4251875877,-39.9403362274,-102.9674987793
28.4619979858,-39.8300437927,-98.7715587616
28.8366179466,-39.7113637924,-94.3908252716
36.7522926331,-43.7859582901,-102.9013252258
36.8061151505,-43.7974891663,-98.9380855560
36.9255666733,-43.7913551331,-94.9354419708
32.8073635101,-43.7382202148,-102.8463497162
32.7930078506,-43.7208652496,-98.8382930756
32.9360942841,-43.6843891144,-94.7457332611
28.9695367813,-43.8368844986,-103.0827732086
28.8784584999,-43.6143531799,-98.8986263275
29.1124305725,-43.4496383667,-94.5665302277
36.7579183578,-47.8644866943,-102.9907207489
36.8076963425,-47.8532428741,-99.0881538391
36.8964834213,-47.8253259659,-95.1412353516
32.7982773781,-47.7853641510,-102.8903217316
32.6899347305,-47.7394304276,-98.9495620728
32.7100338936,-47.6798067093,-94.9275245667
28.7293334007,-48.0074834824,-103.3972511292
28.4528379440,-47.4621238708,-98.9598236084
28.2936906815,-47.2133026123,-94.6965293884
37.9135808945,-75.8615589142,-39.5198154449
34.8780736923,-75.9213943481,-39.2441654205
31.8608527184,-75.7548274994,-39.0010242462
37.4219589233,-75.8450794220,-42.6289129257
34.5626211166,-75.7253761292,-42.2892541885
31.6645016670,-75.5144691467,-42.0357589722
37.1594648361,-75.6769542694,-45.6338834763
34.3739671707,-75.5222949982,-45.2793197632
31.5612239838,-75.2988967896,-45.0017814636
37.8409843445,-79.4172840118,-39.7359142303
34.8178339005,-79.3712348938,-39.3991718292
31.7557873726,-79.2492046356,-39.1575908661
37.4463243484,-79.2534847260,-42.7635898590
34.5244693756,-79.1559066772,-42.4238624573
31.5706562996,-79.0058250427,-42.1797285080
37.1881523132,-79.0732727051,-45.7562522888
34.3378381729,-78.9538593292,-45.4040803909
31.4730653763,-78.7884864807,-45.1350126266
37.7052803040,-82.9556884766,-39.9355106354
34.6945304871,-82.8579101562,-39.5801773071
31.6272664070,-82.7475643158,-39.3362646103
37.3415002823,-82.7332420349,-42.9344415665
34.4156904221,-82.6134262085,-42.5879144669
31.4479150772,-82.4815731049,-42.3455486298
37.0848627090,-82.5364723206,-45.9087810516
34.2294616699,-82.4007568359,-45.5529899597
31.3515510559,-82.2503051758,-45.2877645493
34.9954700470,-26.4423875809,-57.3159599304
32.2493739128,-26.3690404892,-55.7734508514
30.0780401230,-26.3841772079,-54.0335397720
32.1854410172,-26.5867824554,-60.0521450043
29.6266431808,-26.4609951973,-57.8752441406
27.6596426964,-26.4507040977,-55.3730401993
28.5941090584,-26.6760110855,-62.7534980774
26.4878950119,-26.5161643028,-59.5934600830
24.8831100464,-26.4937691689,-56.4488067627
35.1167831421,-30.6373848915,-57.4959535599
32.4284071922,-30.5491642952,-55.9511070251
30.2700972557,-30.5480594635,-54.2232265472
32.3068094254,-30.7588849068,-60.2456045151
29.7855072021,-30.6300010681,-58.0818204880
27.8327126503,-30.6057362556,-55.5888519287
28.7046523094,-30.8411707878,-62.9892759323
26.6257271767,-30.6798591614,-59.8360996246
25.0336952209,-30.6432275772,-56.6948747635
35.2543630600,-34.8260784149,-57.5690870285
32.5768375397,-34.7400283813,-56.0822772980
30.4258360863,-34.7310485840,-54.3787527084
32.4116005898,-34.9174242020,-60.3816356659
29.9220175743,-34.7995815277,-58.2428207397
27.9805021286,-34.7710857391,-55.7655639648
28.8117203712,-34.9887247086,-63.1669530869
26.7530350685,-34.8372774124,-60.0266122818
25.1700077057,-34.7952642441,-56.8948659897
89.5017910004,-92.9025859833,-154.2095184326
89.4199008942,-97.0629863739,-154.1800460815
89.4309959412,-96.9730033875,-150.1569442749
9.0107448101,-39.3339319229,-29.5709800720
5.5119553208,-39.3406152725,-29.9901027679
1.9995013364,-39.3525362015,-30.4355173111
9.1984525919,-39.2772912979,-32.8445482254
5.6790367961,-39.2872438431,-33.3229093552
2.1289624572,-39.3046913147,-33.8570003510
9.4326134920,-39.2173833847,-36.0921993256
5.9195443392,-39.2290191650,-36.6307859421
2.3612710685,-39.2513132095,-37.2620048523
9.0365430117,-43.4522438049,-29.6885461807
5.5264112353,-43.4603328705,-30.1177463531
2.0101055950,-43.4752683640,-30.5717325211
9.2264977694,-43.3904418945,-32.9797067642
5.6995920539,-43.4023666382,-33.4726548195
2.1501782164,-43.4248104095,-34.0222344398
9.4674043655,-43.3264379501,-36.2426280975
5.9505469799,-43.3405389786,-36.8013210297
2.3971487358,-43.3695449829,-37.4591159821
9.0564934015,-47.5667371750,-29.7896776199
5.5402690768,-47.5693740845,-30.2239637375
2.0298675522,-47.5769319534,-30.6796278954
9.2461298704,-47.4975223541,-33.0969834328
5.7196612954,-47.5042648315,-33.5982160568
2.1845580488,-47.5191135406,-34.1538543701
9.4908168316,-47.4279441833,-36.3746814728
5.9802639484,-47.4363059998,-36.9460611343
2.4494277239,-47.4553575516,-37.6171073914
72.7750110626,-2.0991790891,-164.5038452148
72.8048305511,-2.0991790295,-160.4294967651
72.8205051422,-2.1006823182,-156.3573036194
68.5770683289,-2.0979925990,-164.1966972351
68.6221256256,-2.1005985737,-160.1328239441
68.6565723419,-2.1031048894,-156.0991973877
64.3484096527,-2.0940639377,-163.6868553162
64.4278354645,-2.1009660363,-159.7111625671
64.4681367874,-2.1039300561,-155.7424545288
72.7916889191,-6.2961690426,-164.4588394165
72.8710613251,-6.2985208035,-160.3851623535
72.9269523621,-6.3034123182,-156.3311691284
68.5848102570,-6.2966309786,-164.1538200378
68.6920337677,-6.3038344383,-160.0968933105
68.7615222931,-6.3099094629,-156.0661964417
64.4454450607,-6.2945315838,-163.6781234741
64.5318984985,-6.3081649542,-159.6999740601
64.5806512833,-6.3130542040,-155.7293243408
72.8233203888,-10.4925796986,-164.4762954712
72.9322452545,-10.5001602173,-160.4028167725
73.0171298981,-10.5091531277,-156.3579254150
68.6193237305,-10.4980325699,-164.2020492554
68.7564716339,-10.5091271400,-160.1359672546
68.8551082611,-10.5175597668,-156.1053733826
64.4990530014,-10.5047953129,-163.7777938843
64.6036710739,-10.5186693668,-159.7769699097
64.6760807037,-10.5223846436,-155.7991447449
49.0339069366,-52.2863187790,-103.9870033264
49.2344932556,-52.2104806900,-100.0130252838
49.3931102753,-52.1564083099,-96.0777225494
44.8158502579,-52.2203426361,-103.7659740448
45.0413169861,-52.1186313629,-99.8107547760
45.1990261078,-52.0416193008,-95.9216976166
40.6827602386,-52.1472806931,-103.4554729462
40.8975811005,-52.0346107483,-99.5256137848
41.0339050293,-51.9607572556,-95.6441459656
48.9866085052,-56.4389009476,-104.1520538330
49.1806573868,-56.3085308075,-100.1928005219
49.3128538132,-56.2263126373,-96.2876529694
44.7853899002,-56.3542013168,-103.9251518250
45.0242996216,-56.2019224167,-99.9870834351
45.1758060455,-56.1066942215,-96.1413307190
40.6779985428,-56.2763223648,-103.5672492981
40.9064779282,-56.1134281158,-99.6744632721
41.0404329300,-56.0235509872,-95.8473453522
48.9708280563,-60.5759296417,-104.2591762543
49.1683244705,-60.3791227341,-100.3138465881
49.2755727768,-60.2800617218,-96.4417667389
44.7803792953,-60.4652156830,-104.0423240662
45.0310230255,-60.2493543625,-100.1135234833
45.1714115143,-60.1557273865,-96.3064117432
40.6960449219,-60.3656206131,-103.6673278809
40.9349784851,-60.1426954269,-99.7887630463
41.0653219223,-60.0653839111,-96.0066623688
10.9099502563,-26.6224708557,-48.1067667007
7.7405968904,-26.5773849487,-48.5409822464
4.5080458522,-26.5020956993,-49.2036008835
11.4423744678,-26.5547709465,-51.2780437469
8.3811101913,-26.5056533813,-51.5814266205
5.2893615961,-26.4290661812,-52.1113948822
11.8994026184,-26.4893498421,-54.5112390518
8.9300255775,-26.4307222366,-54.6437606812
6.0854226351,-26.3578925133,-54.8500537872
10.9719474316,-30.7248401642,-48.3990249634
7.7849358320,-30.6823453903,-48.8497047424
4.5345834494,-30.6130647659,-49.5345182419
11.5106363297,-30.6619172096,-51.5848503113
8.4378746748,-30.6105895042,-51.8963327408
5.3383809924,-30.5319042206,-52.4308528900
11.9562249184,-30.6149625778,-54.8340559006
8.9727210999,-30.5560569763,-54.9705181122
6.1219151020,-30.4823441505,-55.1707763672
11.0720770359,-34.8277730942,-48.6327323914
7.8884044886,-34.7867975235,-49.0900087357
4.6410694122,-34.7203607559,-49.7920255661
11.6201298237,-34.7680912018,-51.8265447617
8.5612524748,-34.7111682892,-52.1314659119
5.4854158759,-34.6173477173,-52.6452140808
12.0429725647,-34.7407598495,-55.0879421234
9.0599161386,-34.6828575134,-55.2158050537
6.2219958305,-34.6008720398,-55.3800544739
72.6048717499,-85.8791828156,-141.6319236755
72.6972026825,-85.8761348724,-137.6610527039
72.7947978973,-85.8377151489,-133.6432991028
68.0625400543,-85.9341163635,-141.4916954041
68.0073738098,-85.9605197906,-137.5405006409
68.0576171875,-85.9342174530,-133.4730987549
63.2152500153,-86.5285701752,-142.3500175476
63.0559654236,-86.2133274078,-137.7065048218
62.9749212265,-86.1660785675,-133.3496742249
72.7431068420,-90.8598785400,-141.3958244324
72.7906417847,-90.7415924072,-137.5341758728
72.8561630249,-90.6284961700,-133.5723228455
68.3577728271,-91.1233501434,-141.3127174377
68.2458515167,-91.0007858276,-137.4589195251
68.2519893646,-90.8875503540,-133.4366722107
63.8977079391,-91.9187507629,-142.5418930054
63.6772222519,-91.6676788330,-137.7728195190
63.4758739471,-91.5553569794,-133.3720245361
73.0299034119,-95.5420017242,-141.2737503052
73.0549888611,-95.3574123383,-137.4463729858
73.0999813080,-95.1823101044,-133.5124092102
68.8395786285,-95.9103622437,-141.2061462402
68.7004241943,-95.7293758392,-137.3980712891
68.6867351532,-95.5472068787,-133.4080581665
64.2942171097,-97.3144855499,-142.4694519043
64.1258840561,-97.1509876251,-137.7482986450
63.9349546432,-96.9919605255,-133.3609733582
22.5235948563,-51.2066020966,-58.2907924652
19.1994037628,-51.1290702820,-58.7510423660
15.8644168377,-51.0453081131,-58.9124898911
23.6654524803,-51.2365636826,-61.7801809311
19.7865285873,-51.1596574783,-62.2944755554
15.9944820404,-51.0731201172,-62.3588886261
25.0202074051,-51.3304948807,-65.5142393112
20.3094267845,-51.2607383728,-66.0057554245
16.0249519348,-51.2171850204,-65.9799547195
22.5692338943,-55.2306499481,-58.4170007706
19.2290000916,-55.1374492645,-58.8875579834
15.8948519230,-55.0199890137,-59.0407991409
23.7382502556,-55.2499189377,-61.9106349945
19.8186745644,-55.1407003403,-62.4328203201
15.9929852486,-54.9733295441,-62.4754571915
25.1585397720,-55.3253831863,-65.6553325653
20.3929877281,-55.2091131210,-66.1387996674
16.0841848850,-55.0278873444,-66.0455131531
22.5555934906,-59.2045650482,-58.5416049957
19.1619472504,-59.1302442551,-59.0632371902
15.6654715538,-59.0800485611,-59.3316440582
23.7382807732,-59.2174139023,-62.0367259979
19.6997151375,-59.1164293289,-62.6226472855
15.4424300194,-58.9932336807,-62.8272428513
25.2159147263,-59.2822055817,-65.7741260529
20.2932028770,-59.1588048935,-66.2887153625
15.3806252480,-58.9494142532,-66.2794399261
-9.7930160761,-52.0633153915,-6.2203744650
-10.6820735931,-52.0744142532,-3.8341039419
-11.1291363239,-52.0805721283,-1.2862200978
-14.8309102058,-52.0400695801,-7.2975704670
-15.3030605316,-52.0611791611,-4.3513392806
-15.9542081356,-52.0756645203,-1.4435223043
-19.3253378868,-52.0454788208,-7.8358414173
-19.7551250458,-52.0543708801,-4.7028720975
-20.9866428375,-52.0702733994,-1.5520047843
-9.7828551531,-56.2251691818,-6.2135815620
-10.6754062176,-56.2405443192,-3.8310328126
-11.1264362335,-56.2475137711,-1.2853266540
-14.7929258347,-56.1976137161,-7.2802765369
-15.2713706493,-56.2286205292,-4.3431374431
-15.9136552811,-56.2440900803,-1.4411040545
-19.2091526985,-56.2051458359,-7.8046002388
-19.6462850571,-56.2294340134,-4.6848203540
-20.7835154533,-56.2437191010,-1.5451207757
-9.7864698172,-60.3889379501,-6.2171339989
-10.6781163216,-60.4069433212,-3.8336997628
-11.1276664734,-60.4144248962,-1.2862954083
-14.8133697510,-60.3590822220,-7.3032671213
-15.2891676426,-60.3964090347,-4.3565981984
-15.9426121712,-60.4122829437,-1.4455555677
-19.7262549400,-60.4042892456,-4.7238131762
19.4297347069,-2.0678540468,-44.9133796692
16.8085191250,-2.0650228858,-45.0242519379
14.1368670464,-2.0637435913,-45.1202478409
19.8102631569,-2.0404746532,-47.6855449677
17.1805574894,-2.0405524969,-47.8621349335
14.4978299141,-2.0420939326,-47.9672689438
20.3608283997,-2.0007249117,-50.5166187286
17.6299376488,-2.0066256523,-50.7632741928
14.8439226151,-2.0107974112,-50.8619375229
19.4482932091,-6.1934663057,-45.3425817490
16.7617173195,-6.1848397255,-45.4993562698
14.0145473480,-6.1789613962,-45.6395797729
19.8164110184,-6.1262624264,-48.2935123444
17.1565146446,-6.1239925623,-48.4904890060
14.4324223995,-6.1241233349,-48.6129093170
20.3671803474,-6.0330907106,-51.3298435211
17.6378874779,-6.0425096750,-51.5635499954
14.8450779915,-6.0479553938,-51.6545171738
19.5383000374,-10.2988553047,-45.7663326263
16.7710552216,-10.2872648239,-45.9653053284
13.9443600178,-10.2762367725,-46.1485872269
19.9025597572,-10.2163674831,-48.8386030197
17.1770799160,-10.2106049061,-49.0644035339
14.3867726326,-10.2047700882,-49.2177324295
20.4564576149,-10.1091924906,-52.0036163330
17.6758031845,-10.1132972240,-52.2528276443
14.8307783604,-10.1112749577,-52.3635206223
85.3106784821,-14.5746300220,-189.4533500671
85.3466434479,-14.5926854610,-185.3969993591
81.1401672363,-14.5837152004,-189.2779769897
81.1832065582,-14.6019906998,-185.2096481323
81.1676826477,-14.6161875725,-181.1575508118
77.0631275177,-14.5976476669,-189.0049972534
77.0486984253,-14.6145625114,-184.9892501831
76.9627494812,-14.6274921894,-180.9816741943
85.3174934387,-18.7433457375,-189.5192489624
