step_ld_2,U_ld_2,RF_ld_2,step_ld_4,U_ld_4,RF_ld_4
3.589461212933656,0.4828383638800968,26.248734244320143,3.5929867834282487,0.4838960350284744,26.045547596912893
3.594046793124269,0.4842140379372808,26.20676305991021,3.6007657179790287,0.48622971539370846,25.970150706170482
3.5986323733148815,0.4855897119944648,26.164820548172017,3.609322545984887,0.488796763795466,25.88742675761076
3.6032179535054953,0.4869653860516488,26.12290732346447,3.617879373990745,0.4913638121972234,25.80493884556376
3.607803533696108,0.4883410601088327,26.08102396470307,3.62729188479719,0.4941875654391567,25.714469199785288
3.6123891138867217,0.48971673416601674,26.039171008220514,3.636704395603634,0.49701131868108983,25.62428969130468
3.616974694077335,0.4910924082232007,25.997348953358706,3.6467043956036336,0.50001131868109,25.528809742514763
3.621560274267948,0.49246808228038463,25.95555826561504,3.656704395603634,0.50301131868109,25.433676792152333
3.626145854458561,0.49384375633756866,25.913799379400714,3.6667043956036336,0.50601131868109,25.338890747032888
3.6307314346491744,0.4952194303947526,25.872072700463185,3.6767043956036334,0.50901131868109,25.24449405382217
3.6353170148397873,0.49659510445193655,25.830378608015828,3.6867043956036336,0.51201131868109,25.150507964971816
3.6399025950304,0.49797077850912047,25.78871745659199,3.6967043956036334,0.51501131868109,25.05687166419693
3.6444881752210136,0.4993464525663045,25.747089577569103,3.7067043956036336,0.51801131868109,24.963587269854447
3.649073755411627,0.5007221266234885,25.70548865093992,3.7167043956036334,0.52101131868109,24.870659718491847
3.65365933560224,0.5020978006806724,25.66391132891637,3.7267043956036336,0.52401131868109,24.778090913819167
3.658244915792853,0.5034734747378564,25.62236052008928,3.7367043956036334,0.52701131868109,24.685882575168925
3.6628304959834654,0.5048491487950404,25.580838642957396,3.7467043956036337,0.53001131868109,24.593940072953608
3.66741607617408,0.5062248228522244,25.539344092435343,3.7567043956036335,0.53301131868109,24.502428271503653
3.6724602143837535,0.5077380643151267,25.493704833620175,3.7667043956036337,0.53601131868109,24.41127605518647
3.677504352593428,0.5092513057780289,25.44808349748539,3.7767043956036335,0.53901131868109,24.320488839907085
3.6830529046240703,0.5109158713872216,25.39792480828199,3.7867043956036337,0.54201131868109,24.230066281154286
3.688601456654712,0.5125804369964142,25.347803221556287,3.7967043956036335,0.54501131868109,24.14000766551394
3.694150008685354,0.5142450026056068,25.29772451999732,3.8067043956036337,0.54801131868109,24.05031209924597
3.699698560715996,0.5159095682147994,25.24769463679656,3.8167043956036335,0.55101131868109,23.960978529863088
3.7058019679497014,0.5177405903849112,25.192720523389692,3.8267043956036337,0.55401131868109,23.872005764042235
3.711905375183408,0.5195716125550229,25.137816608695495,3.8367043956036335,0.55701131868109,23.78339248170916
3.7180087824171135,0.5214026347251347,25.082987028505794,3.8467043956036338,0.56001131868109,23.695137247915007
3.72411218965082,0.5232336568952465,25.02824729742036,3.8567043956036335,0.56301131868109,23.607238523161737
3.7302155968845265,0.5250646790653584,24.97359777145656,3.8667043956036338,0.56601131868109,23.519694672459604
3.736319004118232,0.52689570123547,24.91902695810325,3.8767043956036336,0.56901131868109,23.432503974148545
3.7424224113519378,0.5287267234055818,24.864540065546052,3.886704395603634,0.57201131868109,23.345664627931264
3.7491361593090153,0.5307408477927048,24.80470298309841,3.8967043956036336,0.57501131868109,23.259174763000072
3.755849907266092,0.5327549721798278,24.744976283275797,3.906704395603634,0.57801131868109,23.1730324462142
3.762563655223168,0.5347690965669508,24.685373151433648,3.9167043956036336,0.58101131868109,23.08723551555252
3.769277403180245,0.5367832209540737,24.62588884569861,3.9267043956036334,0.58401131868109,23.001781876748876
3.7759911511373216,0.5387973453411968,24.566519067571377,3.9367043956036336,0.58701131868109,22.91666940709816
3.7827048990943983,0.5408114697283198,24.50726829392132,3.9467043956036334,0.59001131868109,22.831895980910023
3.7900900218471834,0.5430270065541551,24.44223806533424,3.9567043956036336,0.59301131868109,22.747459462282745
3.797475144599967,0.5452425433799905,24.377408596352616,3.9667043956036334,0.59601131868109,22.663357715458407
3.804860267352751,0.5474580802058258,24.312727622203937,3.9767043956036336,0.59901131868109,22.579588612818327
3.812245390105536,0.5496736170316611,24.248199110205746,3.9867043956036334,0.60201131868109,22.496154149309437
3.820369025133599,0.55211070754008,24.177395076765244,3.9967043956036337,0.60501131868109,22.413070263916943
3.8284926601616607,0.5545477980484987,24.106784260467787,4.0,0.6059999999999998,22.385764002654227
3.836616295189724,0.5569848885569175,24.03638549445164,4.01,0.6089999999999998,22.303140371723163
3.8447399302177865,0.5594219790653363,23.96620746739317,4.02,0.6119999999999998,22.220861774742243
3.853675928748656,0.562102778624597,23.889236310301257,4.03,0.6149999999999998,22.138928929812355
3.862611927279525,0.5647835781838577,23.812508527460068,4.04,0.6179999999999998,22.057338403276162
3.8715479258103938,0.5674643777431184,23.736025133228093,4.05,0.6209999999999998,21.97608619650693
3.88137752419435,0.5704132572583052,23.65216899555119,4.06,0.6239999999999998,21.895168004781652
3.8913775241943505,0.5734132572583052,23.567158636718464,4.07,0.6269999999999998,21.81457812092817
3.90137752419435,0.5764132572583052,23.482452206524854,4.08,0.6299999999999998,21.73431141350658
3.9113775241943505,0.5794132572583052,23.398055549490067,4.09,0.6329999999999998,21.6543632228628
3.92137752419435,0.5824132572583052,23.313971529531447,4.1,0.6359999999999998,21.574729898678267
3.9313775241943505,0.5854132572583052,23.230200482235823,4.11,0.6389999999999998,21.495413451435724
3.9413775241943494,0.5884132572583052,23.146744492493664,4.12,0.6419999999999998,21.416416167703048
