time,sum_RF1,avg_U1
0.0,0.0,0.0
0.0011406249832361937,623.1223945617676,0.005703125149011612
0.0026171875651925802,1238.7773933410645,0.01308593712747097
0.003566406201571226,1600.6709060668945,0.017832031473517418
0.0049902345053851604,2116.3050384521484,0.02495117112994194
0.007125976495444775,2882.479507446289,0.03562988340854645
0.010329590179026127,4585.427688598633,0.05164794996380806
0.013533202931284904,6079.348251342773,0.06766601651906967
0.016736816614866257,7429.349609375,0.08368407934904099
0.01994043029844761,8666.834503173828,0.0997021496295929
0.023144042119383812,9809.893432617188,0.11572021245956421
0.024745849892497063,10355.704895019531,0.12372925132513046
0.02594720385968685,10750.585052490234,0.1297360211610794
0.027749236673116684,11321.638000488281,0.13874618709087372
0.029551269486546516,11870.88198852539,0.14775635302066803
0.03135330229997635,12401.419219970703,0.15676650404930115
0.03405635058879852,13165.872375488281,0.17028175294399261
0.03506999462842941,13444.992065429688,0.17534996569156647
0.03659046068787575,13855.050354003906,0.18295229971408844
0.0388711579144001,14448.818542480469,0.1943557858467102
0.041151855140924454,15020.39501953125,0.20575927197933197
0.04343255236744881,15574.063232421875,0.21716275811195374
0.04571324959397316,16163.190490722656,0.2285662442445755
0.04913429543375969,17016.04180908203,0.24567146599292755
0.050384294241666794,17326.52880859375,0.25192147493362427
0.05225929245352745,17789.51971435547,0.26129648089408875
0.055071793496608734,18459.946166992188,0.27535897493362427
0.05929054319858551,19434.68310546875,0.29645273089408875
0.06054054573178291,19720.093505859375,0.30270272493362427
0.06241554394364357,20135.996154785156,0.31207773089408875
0.06522804498672485,20775.56085205078,0.32614022493362427
0.0662827342748642,21015.688903808594,0.3314136564731598
0.06786476075649261,21371.032653808594,0.33932381868362427
0.06845802813768387,21502.259887695312,0.34229013323783875
0.06934791803359985,21696.00927734375,0.34673959016799927
0.07068275660276413,21980.06005859375,0.35341379046440125
0.07268501818180084,22392.50897216797,0.363425076007843
0.07343585789203644,22544.32000732422,0.3671793043613434
0.07456213235855103,22768.06903076172,0.3728106617927551
0.07625153660774231,23095.600036621094,0.38125768303871155
0.0779409408569336,23414.574584960938,0.38970470428466797
0.07836329191923141,23493.424072265625,0.39181646704673767
0.07994711399078369,23784.06494140625,0.39973556995391846
0.08137254416942596,24039.207763671875,0.406862735748291
0.08279798179864883,24289.064880371094,0.4139899015426636
0.0842234194278717,24533.91241455078,0.4211170971393585
0.08564885705709457,24773.915649414062,0.4282442629337311
0.08707428723573685,25008.981323242188,0.435371458530426
0.08849972486495972,25239.282653808594,0.4424986243247986
0.08992516249418259,25465.0390625,0.44962581992149353
0.09135060012340546,25686.330810546875,0.4567529857158661
0.09277603775262833,25903.61834716797,0.46388018131256104
0.0931323915719986,25957.510375976562,0.4656619727611542
0.09446874260902405,26157.369262695312,0.47234368324279785
0.09567145258188248,26334.700805664062,0.4783572554588318
0.09747552126646042,26598.548095703125,0.4873775839805603
0.09837754815816879,26730.545288085938,0.49188774824142456
0.09905407577753067,26828.503540039062,0.49527037143707275
0.10006886720657349,26973.755126953125,0.5003443360328674
0.10159104317426682,27188.019897460938,0.5079552531242371
0.10311322659254074,27398.630004882812,0.5155661106109619
0.10463541001081467,27605.850952148438,0.5231770277023315
0.10615759342908859,27809.668334960938,0.5307879447937012
0.10767977684736252,28010.302734375,0.5383988618850708
0.10920195281505585,28207.909545898438,0.5460097789764404
0.11072413623332977,28402.546142578125,0.5536206960678101
0.1122463196516037,28594.34375,0.5612316131591797
0.11376850306987762,28783.2939453125,0.5688424706459045
0.11529067903757095,28969.3642578125,0.5764533877372742
0.11681286245584488,29153.753540039062,0.5840643048286438
0.1183350458741188,29335.7978515625,0.5916752219200134
0.1206183210015297,29602.82861328125,0.6030915975570679
0.12290158867835999,29862.6015625,0.6145079731941223
0.12518486380577087,30114.416625976562,0.625924289226532
0.12632650136947632,30237.5615234375,0.6316325068473816
0.1271827220916748,30328.375244140625,0.635913610458374
0.12846706807613373,30462.80712890625,0.6423353552818298
0.13039357960224152,30660.144287109375,0.6519678831100464
0.1323200911283493,30852.2275390625,0.6616004705429077
0.1342466026544571,31040.9013671875,0.6712329983711243
0.13617311418056488,31231.773071289062,0.6808655858039856
0.13809962570667267,31420.84765625,0.6904981136322021
0.14002613723278046,31604.585815429688,0.7001307010650635
0.14195264875888824,31785.419921875,0.70976322889328
0.14387916028499603,31963.276733398438,0.7193958163261414
0.14580567181110382,32140.829467773438,0.7290283441543579
0.1477321833372116,32315.500732421875,0.7386608719825745
0.1496586948633194,32486.781494140625,0.7482934594154358
0.15158520638942719,32655.18798828125,0.7579259872436523
0.15351171791553497,32820.44470214844,0.7675585746765137
0.15543822944164276,32982.055419921875,0.7771911025047302
0.15736474096775055,33139.93115234375,0.7868236899375916
0.15929125249385834,33294.1591796875,0.7964562177658081
0.16121776401996613,33445.13049316406,0.8060888051986694
0.1631442755460739,33593.13977050781,0.815721333026886
0.1650707870721817,33738.27014160156,0.8253539204597473
